source,target,value
32|,A,121
32|,B,221
32|,C,11
32|,D,1
18|37.32,A,66
18|37.32,B,112
18|37.32,C,5
18|37.32,D,1
37|25,A,13
37|25,B,28
34|24,A,13
34|24,B,24
34|24,C,1
18|37.4,A,148
18|37.4,B,270
18|37.4,C,13
18|37.4,D,2
18|37.4,F,1
36|31.17,A,16
36|31.17,B,20
36|31.17,C,3
34|18.37,A,17
34|18.37,B,29
27|24,A,12
27|24,B,12
28|27.12.24,A,13
28|27.12.24,B,22
28|27.12.24,C,2
24|30,A,24
24|30,B,35
24|30,C,3
24|30,D,1
20|36.11,A,9
20|36.11,B,11
37|18.36.16,A,5
37|18.36.16,B,16
10|24,A,23
10|24,B,19
10|24,C,2
36|18.37.19,A,26
36|18.37.19,B,40
36|18.37.19,C,1
13|18.37,A,36
13|18.37,B,70
13|18.37,D,1
37|30,A,48
37|30,B,90
37|30,C,6
4|18.36,A,15
4|18.36,B,24
4|18.36,C,1
18|37.24.22,A,14
18|37.24.22,B,31
18|37.24.22,C,2
18|37.10,A,51
18|37.10,B,83
18|37.10,C,2
18|37.10,F,1
16|18,A,22
16|18,B,52
16|18,C,2
16|18,D,1
36|9.22,A,5
36|9.22,B,11
37|32,A,66
37|32,B,112
37|32,C,5
37|32,D,1
37|18.37.22,A,38
37|18.37.22,B,72
37|18.37.22,C,3
36|15,A,14
36|15,B,35
36|15,C,1
8|30,A,10
8|30,B,14
8|30,C,2
17|,A,134
17|,B,251
17|,C,13
17|,D,1
7|18,A,26
7|18,B,36
7|18,C,3
37|8,A,154
37|8,B,288
37|8,C,14
37|8,D,2
37|8,F,1
33|4.36,A,9
33|4.36,B,15
33|4.36,C,2
14|18.36,A,20
14|18.36,B,36
14|18.36,F,1
8|13.18.36,A,6
8|13.18.36,B,11
36|23,A,45
36|23,B,84
36|23,C,3
2|36.24,A,18
2|36.24,B,23
2|36.24,C,1
18|37.20,A,48
18|37.20,B,95
18|37.20,C,5
18|36.3,A,31
18|36.3,B,65
18|36.3,C,1
36|23.24,A,5
36|23.24,B,8
18|34,A,16
18|34,B,26
18|34,C,1
17|18.36,A,10
17|18.36,B,22
26|16.18,A,8
26|16.18,B,16
26|16.18,C,1
9|,A,153
9|,B,285
9|,C,14
9|,D,2
9|,F,1
0|,A,145
0|,B,265
0|,C,12
0|,D,2
0|,F,1
37|18.36,A,147
37|18.36,B,276
37|18.36,C,13
37|18.36,D,2
37|18.36,F,1
23|18.37.18,A,19
23|18.37.18,B,61
23|18.37.18,C,5
18|37.22,A,63
18|37.22,B,102
18|37.22,C,4
2|10.18,A,17
2|10.18,B,38
2|10.18,C,1
2|10.18,D,1
18|37.18,A,154
18|37.18,B,288
18|37.18,C,14
18|37.18,D,2
18|37.18,F,1
22|9.24,A,23
22|9.24,B,23
22|9.24,C,3
18|37.18.37.34,A,49
18|37.18.37.34,B,100
18|37.18.37.34,C,3
18|37.18.37.34,D,1
16|,A,150
16|,B,268
16|,C,11
16|,D,2
31|32,A,10
31|32,B,23
31|32,C,1
36|9,A,113
36|9,B,213
36|9,C,9
36|9,F,1
5|14,A,8
5|14,B,20
36|18.37.18,A,122
36|18.37.18,B,248
36|18.37.18,C,12
36|18.37.18,D,2
36|18.37.18,F,1
12|18,A,92
12|18,B,171
12|18,C,10
12|18,D,2
18|36.29,A,21
18|36.29,B,44
18|36.29,F,1
36|18.37.29,A,24
36|18.37.29,B,39
36|18.37.29,F,1
36|16,A,30
36|16,B,66
36|16,C,3
18|37,A,154
18|37,B,288
18|37,C,14
18|37,D,2
18|37,F,1
18|37.8,A,154
18|37.8,B,288
18|37.8,C,14
18|37.8,D,2
18|37.8,F,1
25|18.37,A,4
25|18.37,B,16
25|18.37,C,2
6|18,A,96
6|18,B,175
6|18,C,9
6|18,D,2
6|18,F,1
25|7,A,15
25|7,B,16
25|7,C,1
37|16,A,58
37|16,B,107
37|16,C,1
37|16,D,1
3|5,A,120
3|5,B,221
3|5,C,10
3|5,D,2
3|5,F,1
30|24,A,28
30|24,B,54
30|24,C,4
36|30,A,32
36|30,B,68
36|30,C,2
36|30,D,1
36|23.36,A,9
36|23.36,B,11
36|23.36,C,2
19|,A,143
19|,B,266
19|,C,12
19|,D,2
19|,F,1
