student_assignment_grade,struc0,struc1,struc2,struc3
student219_Prompt4_1.0,1,1,1,13
student219_Prompt3_1.0,4,3,0,16
student219_Prompt10_1.0,6,3,3,17
student219_Prompt7_1.0,2,1,2,18
student219_Prompt9_1.0,2,2,2,10
student219_Integration3_1.0,1,2,5,29
student220_Prompt8_1.0,1,2,3,14
student220_Integration3_0.9,0,1,0,16
student220_Prompt5_1.0,2,1,0,7
student220_Prompt4_1.0,2,3,2,14
student220_Prompt3_1.0,2,0,3,16
student220_Prompt10_1.0,2,2,7,28
student220_Prompt2_1.0,0,0,0,2
student220_Prompt9_1.0,3,2,4,18
student220_ePortfolio Link_1.0,4,3,9,20
student221_Prompt11_1.0,4,5,6,15
student221_Capstone_1.0,3,2,5,7
student221_Prompt2_1.0,2,3,7,22
student221_Prompt5_1.0,4,2,1,20
student221_Prompt10_1.0,0,0,0,5
student221_Prompt6_1.0,0,1,0,14
student221_Integration3_1.0,3,1,1,9
student221_Prompt8_0.0,1,0,0,4
student221_Prompt4_1.0,4,3,1,24
student221_Prompt9_1.0,4,1,1,8
student221_ePortfolio Link_1.0,0,0,0,2
student221_Prompt7_1.0,0,0,3,5
student222_Prompt11_1.0,1,0,5,13
student222_Prompt8_1.0,0,1,1,10
student222_Prompt2_1.0,4,4,8,22
student222_Prompt5_1.0,0,1,0,7
student222_Prompt3_1.0,1,0,1,8
student222_Prompt10_1.0,4,2,2,19
student222_Prompt6_1.0,1,1,2,11
student222_Integration3_0.9,2,1,4,22
student222_Prompt4_1.0,2,1,5,16
student222_Prompt9_1.0,1,0,1,6
student222_ePortfolio Link_1.0,0,0,0,5
student222_Prompt7_1.0,0,0,0,8
student223_Capstone_1.0,2,3,6,17
student223_Prompt2_1.0,3,2,4,22
student223_Prompt5_1.0,2,2,1,18
student223_Prompt4_1.0,0,0,2,4
student223_Prompt3_1.0,0,0,0,6
student223_Prompt10_1.0,2,0,0,9
student223_Prompt7_1.0,2,0,0,8
student223_Prompt9_1.0,0,0,0,16
student223_Integration3_1.0,1,2,2,13
student223_ePortfolio Link_1.0,2,3,1,12
student224_Prompt11_1.0,5,6,8,21
student224_Capstone_1.0,1,1,8,14
student224_Prompt2_1.0,1,0,1,7
student224_Prompt9_1.0,0,0,0,4
student224_Prompt4_1.0,3,3,2,18
student224_Prompt3_1.0,4,2,5,15
student224_Integration3_1.0,3,1,1,19
student224_ePortfolio Link_1.0,2,3,6,22
student225_ePortfolio Link_1.0,0,0,0,3
student225_Capstone_0.8,3,3,1,8
student225_Prompt2_1.0,1,1,4,16
student225_Prompt9_1.0,3,2,1,10
student225_Prompt4_1.0,3,1,1,16
student225_Prompt10_1.0,4,4,5,16
student225_Prompt7_1.0,3,1,1,10
student225_Prompt6_1.0,0,0,0,2
student225_Integration3_1.0,6,9,5,29
student225_Prompt8_1.0,3,1,0,8
student226_Prompt11_1.0,2,2,1,7
student226_Capstone_1.0,1,1,7,7
student226_Prompt2_1.0,3,5,6,16
student226_Prompt5_1.0,4,3,0,15
student226_Prompt3_1.0,1,0,0,7
student226_Prompt10_1.0,2,1,2,17
student226_Prompt6_1.0,4,2,0,23
student226_Prompt8_1.0,0,1,1,9
student226_Prompt4_1.0,0,0,0,8
student226_Prompt9_1.0,2,0,1,8
student226_ePortfolio Link_1.0,0,0,0,2
student226_Prompt7_1.0,4,1,1,15
student227_Capstone_1.0,17,13,29,57
student227_Integration3_0.9,0,2,4,7
student227_Prompt5_1.0,2,1,2,14
student227_Prompt4_1.0,4,4,1,8
student227_Prompt3_1.0,0,0,0,2
student227_Prompt1_1.0,0,1,3,5
student227_Prompt6_1.0,2,1,2,9
student227_Prompt7_1.0,0,0,0,5
student227_Prompt8_1.0,1,0,1,6
student228_Prompt11_1.0,0,0,0,3
student228_Capstone_1.0,5,4,14,25
student228_Prompt2_1.0,2,5,5,10
student228_Prompt5_1.0,0,0,0,2
student228_Prompt3_1.0,2,0,0,6
student228_Prompt10_1.0,0,0,0,2
student228_Prompt6_1.0,0,0,0,3
student228_Integration3_1.0,12,6,5,44
student228_Prompt8_1.0,0,0,0,2
student228_Prompt4_1.0,0,0,0,6
student228_Prompt9_1.0,3,1,1,7
student228_ePortfolio Link_1.0,0,0,0,6
student229_Capstone_1.0,1,2,9,17
student229_Prompt2_1.0,0,0,1,10
student229_Prompt9_1.0,7,4,7,24
student229_Prompt4_1.0,2,1,0,12
student229_Prompt3_1.0,2,1,0,8
student229_Prompt10_1.0,0,0,0,2
student229_Prompt7_1.0,3,2,4,13
student229_Prompt6_1.0,5,2,0,20
student229_Integration3_1.0,2,3,5,20
student229_Prompt8_1.0,1,2,2,7
student230_Prompt7_1.0,5,1,1,11
student230_Prompt8_1.0,5,1,3,14
student230_Prompt2_1.0,2,3,6,17
student230_Prompt5_1.0,4,4,1,23
student230_Prompt4_1.0,0,0,0,5
student230_Prompt3_1.0,2,2,4,11
student230_Prompt10_1.0,1,1,1,7
student230_Prompt9_1.0,6,1,1,14
student230_Prompt6_1.0,0,0,0,5
student230_Integration3_0.9,0,1,0,16
student230_ePortfolio Link_1.0,1,2,0,10
student231_Prompt11_1.0,0,0,5,7
student231_Prompt8_1.0,1,0,0,8
student231_Prompt2_1.0,0,0,1,3
student231_Prompt5_1.0,1,1,1,9
student231_Prompt4_1.0,3,1,0,9
student231_Prompt10_1.0,0,0,0,4
student231_Prompt6_1.0,0,0,0,2
student231_Integration3_1.0,4,5,5,28
student232_Prompt2_1.0,0,0,0,5
student232_Prompt5_1.0,3,3,2,13
student232_Prompt4_1.0,4,4,3,18
student232_Prompt3_1.0,0,0,0,2
student232_Prompt10_1.0,5,4,8,22
student232_Prompt7_1.0,4,1,1,10
student232_Prompt6_1.0,4,3,3,19
student232_Integration3_1.0,8,9,5,37
student232_ePortfolio Link_1.0,3,1,1,12
student233_Capstone_0.9,0,3,7,19
student233_Integration3_0.9,0,2,1,12
student233_Prompt5_1.0,0,0,1,12
student233_Prompt4_1.0,2,1,2,9
student233_Prompt3_1.0,0,0,0,8
student233_Prompt2_1.0,2,3,4,18
student233_ePortfolio Link_1.0,1,0,2,5
student233_Prompt7_1.0,3,1,0,15
student233_Prompt8_1.0,0,0,1,16
student234_Prompt8_1.0,0,2,3,7
student234_Integration3_0.9,1,0,0,5
student234_Prompt5_1.0,2,0,1,7
student234_Prompt4_1.0,2,1,0,12
student234_Prompt3_1.0,4,2,2,20
student234_Prompt10_1.0,4,2,1,14
student234_Prompt9_1.0,1,0,1,9
student234_Prompt6_1.0,2,0,1,9
student234_Prompt7_1.0,5,1,4,12
student234_ePortfolio Link_0.5,0,0,2,4
student235_Prompt11_1.0,2,1,1,7
student235_Prompt8_1.0,2,0,1,7
student235_Prompt2_1.0,0,0,0,5
student235_Prompt5_1.0,0,0,2,7
student235_Prompt4_1.0,2,3,1,14
student235_Prompt3_1.0,1,1,1,11
student235_Prompt10_1.0,1,1,1,7
student235_Prompt7_1.0,1,1,0,10
student235_Prompt9_1.0,1,0,0,11
student235_Integration3_1.0,1,3,0,15
student235_ePortfolio Link_1.0,3,4,4,12
student236_Prompt7_1.0,2,0,1,8
student236_Prompt8_1.0,0,1,1,8
student236_Prompt2_1.0,2,1,3,13
student236_Prompt5_1.0,4,2,1,15
student236_Prompt4_1.0,1,0,0,7
student236_Prompt3_1.0,0,0,0,5
student236_Prompt10_1.0,1,3,1,9
student236_Prompt9_1.0,3,0,1,8
student236_Prompt6_1.0,2,0,1,9
student236_Integration3_0.9,3,3,0,20
student237_Capstone_0.9,3,2,7,15
student237_Prompt2_1.0,2,2,5,16
student237_Prompt9_0.8,1,1,3,13
student237_Prompt4_1.0,6,4,1,19
student237_Prompt3_1.0,0,0,0,4
student237_Prompt10_1.0,3,3,2,23
student237_Prompt7_1.0,4,2,2,16
student237_Integration3_1.0,1,5,6,21
student237_ePortfolio Link_1.0,1,1,3,16
student238_Capstone_1.0,0,0,0,4
student238_Integration3_1.0,0,0,0,2
student238_Prompt5_1.0,0,1,0,12
student238_Prompt3_1.0,18,18,18,82
student238_Prompt9_1.0,0,0,0,3
student238_ePortfolio Link_1.0,0,1,0,5
student238_Prompt6_1.0,4,2,4,33
student238_Prompt8_1.0,0,0,0,3
student239_Capstone_1.0,0,0,7,8
student239_Prompt2_0.5,0,0,0,2
student239_Prompt9_1.0,2,2,0,11
student239_Prompt3_0.5,0,0,0,2
student239_Prompt10_1.0,6,3,3,12
student239_Prompt6_1.0,0,0,0,2
student239_Prompt7_1.0,3,1,0,10
student239_Prompt8_1.0,3,2,0,9
student240_Prompt11_1.0,2,1,5,10
student240_Capstone_1.0,8,7,15,21
student240_Prompt9_1.0,3,1,2,6
student240_Prompt5_1.0,3,2,2,11
student240_Prompt4_1.0,2,5,1,13
student240_ePortfolio Link_1.0,0,0,2,6
student240_Prompt7_1.0,2,2,2,10
student240_Prompt8_1.0,3,3,7,16
student241_Prompt8_1.0,1,1,1,10
student241_Integration3_1.0,4,4,5,21
student241_Prompt5_1.0,1,1,0,10
student241_Prompt4_1.0,7,5,1,16
student241_Prompt10_1.0,0,0,0,7
student241_Prompt1_1.0,0,0,1,8
student241_Prompt6_1.0,1,1,1,7
student241_Prompt7_1.0,2,0,1,10
student241_ePortfolio Link_1.0,1,1,3,11
student242_Prompt11_1.0,3,1,0,8
student242_Capstone_0.9,1,1,5,12
student242_Prompt2_1.0,2,1,6,10
student242_Prompt5_1.0,0,0,0,6
student242_Prompt4_1.0,3,1,2,14
student242_Prompt3_1.0,0,0,0,7
student242_Prompt10_1.0,0,0,3,8
student242_Prompt7_1.0,0,0,2,4
student242_Prompt9_1.0,2,0,1,6
student242_Integration3_0.9,3,4,1,19
student242_Prompt8_1.0,4,2,0,16
student243_Capstone_1.0,8,7,15,35
student243_Prompt2_1.0,1,2,8,13
student243_Prompt5_1.0,3,3,2,11
student243_Prompt4_1.0,5,4,1,10
student243_Prompt3_1.0,0,0,0,2
student243_Prompt10_1.0,6,5,3,16
student243_Prompt7_1.0,3,0,2,10
student243_Prompt9_1.0,6,6,3,14
student243_Integration3_0.9,7,8,11,52
student243_ePortfolio Link_1.0,1,2,3,12
student244_Capstone_1.0,7,7,20,44
student244_Integration3_0.9,1,4,4,21
student244_Prompt5_1.0,5,4,0,24
student244_Prompt4_1.0,6,3,0,16
student244_Prompt3_1.0,0,0,0,3
student244_Prompt10_1.0,4,1,1,10
student244_Prompt9_1.0,4,0,1,9
student244_Prompt7_1.0,2,0,1,9
student244_Prompt8_1.0,5,3,5,16
student245_Capstone_1.0,4,4,3,10
student245_Prompt2_1.0,0,0,1,5
student245_Prompt4_1.0,2,0,0,9
student245_Prompt3_1.0,1,2,4,10
student245_Prompt9_1.0,2,2,1,12
student245_Prompt6_1.0,0,0,1,8
student245_Prompt7_1.0,2,1,0,6
student245_Prompt8_1.0,2,0,0,6
student246_Capstone_0.9,4,2,4,9
student246_Prompt2_1.0,2,1,4,10
student246_Prompt5_1.0,2,2,1,9
student246_Prompt4_1.0,1,0,0,5
student246_Prompt10_1.0,0,0,0,4
student246_ePortfolio Link_1.0,3,1,4,20
student246_Prompt6_1.0,0,0,0,2
student246_Integration3_0.8,2,2,6,15
student246_Prompt8_1.0,2,5,1,12
student247_Prompt11_1.0,2,3,2,5
student247_Capstone_1.0,1,1,4,4
student247_Prompt2_0.5,1,2,5,17
student247_Prompt9_0.0,2,2,2,10
student247_Prompt3_1.0,0,0,1,11
student247_Prompt10_1.0,4,2,1,10
student247_ePortfolio Link_1.0,0,0,0,2
student247_Prompt6_0.0,0,0,2,9
student247_Prompt8_1.0,3,0,3,8
student248_Capstone_0.9,1,1,2,14
student248_Prompt2_1.0,2,4,6,11
student248_Prompt5_1.0,1,1,3,10
student248_Prompt4_1.0,3,1,0,10
student248_Prompt3_1.0,0,0,0,3
student248_Integration3_0.9,4,1,0,10
student248_Prompt6_1.0,2,4,1,23
student248_Prompt7_1.0,5,1,2,14
student249_Prompt11_1.0,1,2,1,6
student249_Capstone_1.0,1,1,3,9
student249_Prompt2_1.0,1,0,1,5
student249_Prompt5_1.0,1,1,1,11
student249_Prompt4_0.5,1,1,1,11
student249_Prompt3_1.0,2,0,0,10
student249_Prompt10_1.0,10,4,4,24
student249_ePortfolio Link_1.0,1,1,4,11
student249_Prompt9_1.0,2,2,2,12
student249_Integration3_1.0,2,1,4,12
student249_Prompt8_1.0,2,0,1,6
student250_Capstone_0.9,1,1,5,10
student250_Prompt2_1.0,3,4,5,12
student250_Prompt5_1.0,3,1,0,10
student250_Prompt4_1.0,2,3,2,14
student250_Prompt3_1.0,1,0,0,6
student250_Integration3_0.9,2,1,0,8
student250_Prompt1_1.0,0,0,0,2
student250_Prompt6_1.0,2,0,0,4
student250_Prompt7_0.5,0,0,0,6
student251_Capstone_1.0,2,2,13,23
student251_Prompt2_1.0,2,2,7,11
student251_Prompt5_1.0,2,1,0,9
student251_Prompt4_1.0,0,0,0,7
student251_Prompt3_1.0,1,0,0,6
student251_Prompt10_1.0,1,1,1,9
student251_Prompt7_1.0,5,1,4,19
student251_Prompt9_1.0,2,0,1,9
student251_Integration3_1.0,0,0,0,2
student251_ePortfolio Link_1.0,0,0,0,5
student252_ePortfolio Link_1.0,1,0,4,10
student252_Capstone_1.0,0,0,5,8
student252_Prompt2_1.0,1,2,5,11
student252_Prompt5_1.0,2,1,1,13
student252_Prompt4_1.0,1,2,1,19
student252_Prompt3_1.0,2,0,0,6
student252_Prompt10_1.0,4,1,1,12
student252_Prompt7_1.0,2,1,2,8
student252_Prompt6_1.0,1,2,2,13
student252_Integration3_1.0,0,4,3,28
student252_Prompt8_1.0,1,1,1,8
student253_Prompt8_1.0,0,1,1,6
student253_Prompt9_1.0,2,0,1,7
student253_Prompt4_1.0,1,1,0,11
student253_Prompt3_1.0,1,0,2,7
student253_Prompt2_1.0,2,3,7,14
student253_Prompt7_1.0,3,0,3,10
student254_Capstone_1.0,1,1,4,13
student254_Prompt2_1.0,3,5,10,23
student254_Prompt5_1.0,3,0,3,14
student254_Prompt3_1.0,4,4,7,33
student254_Prompt10_1.0,3,2,2,20
student254_Prompt6_1.0,2,1,0,13
student254_Integration3_1.0,0,0,0,6
student254_Prompt8_1.0,0,0,0,5
student254_Prompt4_1.0,2,3,3,9
student254_Prompt9_1.0,1,3,4,26
student254_ePortfolio Link_1.0,0,0,0,5
student254_Prompt7_1.0,0,0,0,4
student255_Prompt11_1.0,3,3,3,7
student255_Capstone_0.9,1,1,5,10
student255_Prompt2_1.0,3,3,9,28
student255_Prompt5_1.0,4,1,2,14
student255_Prompt7_1.0,3,2,2,13
student255_Prompt3_1.0,1,0,1,8
student255_Prompt10_1.0,1,1,1,10
student255_Prompt9_1.0,2,1,1,13
student255_Prompt6_1.0,1,0,1,6
student255_Integration3_0.9,2,2,5,12
student255_ePortfolio Link_1.0,0,0,1,6
student256_Capstone_1.0,7,3,6,10
student256_Prompt2_1.0,1,1,3,10
student256_Prompt5_1.0,3,2,0,10
student256_Prompt4_1.0,7,5,3,16
student256_Prompt3_1.0,0,0,0,2
student256_Prompt10_1.0,0,0,0,2
student256_Prompt7_1.0,2,1,0,6
student256_Prompt6_1.0,0,0,0,5
student256_Integration3_1.0,8,6,6,24
student257_ePortfolio Link_1.0,1,0,0,4
student257_Prompt11_1.0,0,0,0,6
student257_Capstone_1.0,6,8,15,18
student257_Prompt2_1.0,4,6,12,24
student257_Prompt5_1.0,1,0,0,6
student257_Prompt3_1.0,4,3,2,10
student257_Integration3_0.9,0,1,0,15
student257_Prompt9_1.0,10,4,14,21
student257_Prompt6_1.0,3,1,3,13
student257_Prompt8_1.0,0,1,1,4
student258_Capstone_1.0,8,5,5,14
student258_Prompt2_0.5,1,0,1,4
student258_Prompt5_1.0,3,1,2,12
student258_Prompt3_1.0,0,0,0,4
student258_Prompt10_1.0,2,1,3,8
student258_Prompt6_1.0,3,1,2,17
student258_Integration3_0.9,3,6,3,30
student258_Prompt8_1.0,3,4,4,16
student258_Prompt4_1.0,4,3,3,25
student258_Prompt9_1.0,0,0,0,5
student258_ePortfolio Link_1.0,0,0,0,5
student258_Prompt7_1.0,2,0,0,4
student259_Prompt11_1.0,2,2,4,11
student259_Capstone_1.0,3,1,5,10
student259_Integration3_1.0,6,7,7,31
student259_Prompt5_1.0,0,2,0,8
student259_Prompt4_1.0,1,2,3,12
student259_Prompt3_1.0,1,0,0,5
student259_Prompt10_1.0,7,3,4,16
student259_Prompt9_1.0,0,1,0,4
student259_Prompt7_1.0,2,0,0,8
student260_Prompt11_1.0,2,1,1,6
student260_Capstone_1.0,4,3,9,24
student260_Integration3_1.0,0,2,0,18
student260_Prompt5_1.0,2,1,0,7
student260_Prompt3_1.0,1,0,0,6
student260_Prompt10_1.0,2,1,1,9
student260_Prompt6_1.0,0,0,0,5
student260_Prompt8_1.0,0,0,1,6
student260_Prompt4_1.0,1,2,2,14
student260_Prompt9_1.0,1,0,1,9
student260_ePortfolio Link_1.0,0,0,1,6
student260_Prompt7_1.0,3,0,1,6
student261_Prompt11_1.0,4,4,6,13
student261_Capstone_1.0,1,1,1,8
student261_Prompt2_1.0,3,2,6,23
student261_Prompt5_1.0,5,4,3,14
student261_Prompt3_1.0,1,0,1,7
student261_Prompt10_1.0,0,0,0,2
student261_ePortfolio Link_1.0,1,0,2,6
student261_Prompt6_1.0,1,2,1,7
student261_Integration3_1.0,3,4,4,29
student261_Prompt8_1.0,1,2,2,10
student262_Prompt8_1.0,4,2,1,10
student262_Integration3_1.0,1,2,4,22
student262_Prompt5_1.0,4,4,1,13
student262_Prompt4_1.0,0,0,0,4
student262_Prompt3_1.0,1,0,0,5
student262_Prompt10_1.0,2,1,1,6
student262_Prompt9_1.0,5,1,2,10
student262_Prompt6_1.0,0,0,1,7
student262_ePortfolio Link_1.0,3,2,1,7
student263_Capstone_0.9,5,3,9,14
student263_Prompt2_1.0,1,2,6,20
student263_Prompt5_1.0,2,3,1,13
student263_Prompt4_1.0,3,1,0,11
student263_Prompt3_1.0,0,0,0,2
student263_Prompt10_1.0,1,2,0,9
student263_Prompt9_1.0,2,2,0,10
student263_Prompt6_1.0,0,0,0,3
student263_Prompt7_1.0,5,1,1,10
student263_ePortfolio Link_1.0,0,0,0,7
student264_ePortfolio Link_1.0,1,0,2,5
student264_Prompt11_1.0,3,0,0,10
student264_Capstone_1.0,1,1,3,8
student264_Integration3_0.0,0,2,2,22
student264_Prompt5_1.0,2,0,1,10
student264_Prompt4_1.0,0,2,0,10
student264_Prompt3_1.0,1,0,2,13
student264_Prompt10_1.0,3,3,4,12
student264_Prompt9_1.0,2,1,2,12
student264_Prompt6_1.0,2,0,0,4
student264_Prompt8_1.0,0,1,1,9
student265_Prompt11_1.0,1,1,4,23
student265_Capstone_1.0,5,4,11,20
student265_Prompt2_1.0,1,1,2,9
student265_Prompt5_1.0,1,1,2,20
student265_Prompt4_1.0,1,1,2,16
student265_Prompt3_1.0,4,4,0,22
student265_Prompt10_1.0,8,2,3,15
student265_Prompt7_1.0,7,4,3,17
student265_Prompt9_1.0,1,1,3,9
student265_Integration3_0.9,0,1,0,13
student265_ePortfolio Link_1.0,4,4,10,25
student266_ePortfolio Link_0.5,1,1,1,11
student266_Prompt11_1.0,7,4,6,18
student266_Capstone_1.0,0,0,10,13
student266_Prompt2_1.0,7,5,9,20
student266_Prompt5_1.0,2,0,0,6
student266_Prompt4_1.0,1,5,4,15
student266_Prompt3_1.0,2,0,0,6
student266_Integration3_1.0,0,0,0,2
student266_Prompt9_1.0,2,0,2,20
student266_Prompt6_1.0,3,5,6,27
student266_Prompt8_1.0,0,1,1,8
student267_Capstone_1.0,4,2,6,10
student267_Prompt9_1.0,1,0,3,13
student267_Prompt3_1.0,1,0,0,9
student267_Prompt10_0.8,1,0,0,5
student267_ePortfolio Link_1.0,0,0,0,3
student267_Prompt6_1.0,1,0,1,6
student267_Prompt7_1.0,0,0,0,4
student267_Prompt8_1.0,3,2,3,14
student268_Capstone_1.0,1,1,7,17
student268_Prompt2_1.0,5,4,6,14
student268_Prompt5_1.0,0,0,2,15
student268_Prompt3_1.0,0,0,1,14
student268_Prompt10_1.0,0,0,0,4
student268_Prompt6_1.0,1,3,2,20
student268_Integration3_0.9,2,5,3,25
student268_Prompt8_1.0,3,1,2,8
student268_Prompt4_1.0,2,2,2,8
student268_Prompt9_1.0,3,3,2,15
student268_ePortfolio Link_1.0,0,0,0,2
student268_Prompt7_1.0,0,0,0,10
student269_Capstone_0.9,10,6,12,33
student269_Integration3_0.9,0,2,3,16
student269_Prompt5_1.0,6,4,1,19
student269_Prompt3_1.0,1,1,1,12
student269_Prompt9_0.8,4,2,2,14
student269_ePortfolio Link_1.0,2,2,5,16
student269_Prompt6_1.0,0,0,0,5
student269_Prompt8_1.0,3,1,1,9
student270_Capstone_1.0,0,0,0,3
student270_Prompt9_1.0,1,1,2,7
student270_Prompt5_1.0,3,4,1,12
student270_Prompt4_1.0,3,2,1,11
student270_Prompt3_1.0,0,0,0,2
student270_ePortfolio Link_1.0,0,0,0,3
student270_Prompt7_1.0,11,11,10,34
student270_Prompt8_1.0,0,0,0,3
student271_Prompt8_1.0,2,3,5,18
student271_Integration3_1.0,2,4,5,25
student271_Prompt5_1.0,2,3,2,19
student271_Prompt4_1.0,2,4,1,13
student271_Prompt3_1.0,1,2,2,16
student271_Prompt10_1.0,2,2,3,6
student271_Prompt2_1.0,2,2,4,10
student271_Prompt9_1.0,4,1,1,12
student271_ePortfolio Link_1.0,1,3,4,14
student272_Prompt8_1.0,4,1,2,17
student272_Prompt2_1.0,1,0,2,18
student272_Prompt5_1.0,0,0,1,6
student272_Prompt4_1.0,1,1,3,22
student272_Prompt3_1.0,1,0,1,9
student272_Prompt10_1.0,0,0,0,6
student272_Prompt9_1.0,0,0,0,8
student272_Prompt6_1.0,2,0,0,7
student272_ePortfolio Link_1.0,0,0,0,12
student273_Prompt11_1.0,2,3,3,9
student273_Capstone_1.0,4,4,9,27
student273_Prompt2_1.0,4,4,6,20
student273_Prompt9_1.0,1,2,2,17
student273_Prompt4_1.0,1,5,3,17
student273_Integration3_1.0,1,4,2,29
student273_ePortfolio Link_1.0,0,0,0,6
student273_Prompt6_1.0,0,0,0,2
student273_Prompt8_1.0,1,1,1,7
student274_Prompt11_1.0,3,2,0,8
student274_Capstone_1.0,7,6,13,20
student274_Prompt2_1.0,1,1,3,9
student274_Prompt5_1.0,3,3,1,11
student274_Prompt4_1.0,0,0,0,6
student274_Prompt3_1.0,1,1,0,8
student274_Prompt10_1.0,4,1,1,10
student274_ePortfolio Link_1.0,1,0,0,5
student274_Prompt9_1.0,2,2,0,8
student274_Integration3_1.0,5,5,3,23
student274_Prompt8_1.0,1,1,0,5
student275_Prompt11_1.0,2,2,3,14
student275_Capstone_1.0,5,4,4,14
student275_Prompt2_1.0,2,0,2,12
student275_Prompt5_1.0,3,1,1,17
student275_Prompt7_1.0,3,0,2,15
student275_Prompt3_1.0,1,0,0,6
student275_Prompt10_1.0,1,1,1,5
student275_ePortfolio Link_1.0,0,0,1,6
student275_Prompt6_1.0,2,0,0,6
student275_Integration3_1.0,1,1,1,18
student276_Prompt8_1.0,3,2,0,10
student276_Integration3_1.0,5,5,11,38
student276_Prompt5_1.0,2,3,0,13
student276_Prompt4_1.0,2,2,0,16
student276_Prompt10_1.0,5,2,2,13
student276_Prompt9_1.0,3,1,1,11
student276_Prompt6_1.0,0,0,0,3
student276_Prompt7_1.0,3,1,0,12
student276_ePortfolio Link_1.0,0,0,0,3
student277_ePortfolio Link_1.0,0,0,0,2
student277_Prompt11_1.0,1,2,1,7
student277_Capstone_1.0,2,4,6,24
student277_Integration3_1.0,2,3,13,21
student277_Prompt5_1.0,1,1,1,11
student277_Prompt4_1.0,1,1,0,6
student277_Prompt3_1.0,3,2,0,11
student277_Prompt10_1.0,1,1,1,4
student277_Prompt9_1.0,2,2,1,9
student277_Prompt6_1.0,1,0,2,9
student277_Prompt8_1.0,2,2,1,9
student278_Prompt7_1.0,3,1,2,12
student278_Prompt8_1.0,6,1,1,18
student278_Prompt2_1.0,2,2,5,11
student278_Prompt5_1.0,0,0,0,2
student278_Prompt4_1.0,0,0,0,4
student278_Prompt3_1.0,0,0,0,2
student278_Prompt10_1.0,0,0,0,6
student278_Prompt9_0.5,5,3,3,13
student278_Prompt6_0.5,0,0,0,5
student278_Integration3_0.8,2,4,3,17
student278_ePortfolio Link_1.0,0,0,0,5
student279_Capstone_1.0,5,5,7,16
student279_Prompt2_1.0,3,2,5,12
student279_Prompt5_1.0,0,0,0,2
student279_Prompt3_1.0,0,0,0,8
student279_Prompt10_1.0,2,3,2,15
student279_Prompt6_1.0,0,1,0,9
student279_Integration3_1.0,4,2,3,18
student279_Prompt8_1.0,7,1,2,18
student279_Prompt4_1.0,3,2,2,12
student279_Prompt9_1.0,1,1,1,7
student279_ePortfolio Link_1.0,1,0,0,5
student279_Prompt7_1.0,2,0,2,11
student280_ePortfolio Link_1.0,1,3,4,15
student280_Capstone_1.0,1,1,3,5
student280_Prompt2_1.0,1,0,2,10
student280_Prompt5_1.0,3,4,2,12
student280_Prompt4_1.0,2,1,2,14
student280_Prompt3_1.0,2,2,3,15
student280_Integration3_1.0,0,1,0,10
student280_Prompt9_0.9,3,1,4,11
student280_Prompt6_0.9,2,0,0,9
student280_Prompt7_0.9,3,0,2,11
student280_Prompt8_0.9,2,2,2,12
student281_Capstone_0.9,4,4,9,17
student281_Prompt2_1.0,0,0,0,4
student281_Prompt9_1.0,0,0,0,2
student281_Prompt7_1.0,1,1,1,10
student281_Prompt3_1.0,3,2,4,17
student281_Prompt10_1.0,0,0,0,5
student281_ePortfolio Link_1.0,2,0,0,7
student281_Prompt6_1.0,0,0,0,5
student281_Integration3_1.0,0,1,0,15
student282_Prompt8_0.8,2,0,0,5
student282_Prompt2_1.0,4,2,8,12
student282_Prompt5_1.0,0,0,0,3
student282_Prompt4_0.8,5,3,1,17
student282_Prompt10_1.0,3,1,0,12
student282_Prompt7_1.0,2,1,0,10
student282_Prompt6_1.0,1,0,0,5
student282_Integration3_1.0,4,5,2,35
student283_Prompt7_1.0,2,4,2,17
student283_Capstone_0.9,4,7,9,23
student283_Prompt2_1.0,1,1,5,14
student283_Prompt5_1.0,3,0,3,14
student283_Prompt4_1.0,4,1,3,16
student283_Prompt3_1.0,1,0,0,5
student283_Prompt10_1.0,0,0,2,8
student283_Prompt9_1.0,1,4,5,24
student283_Prompt6_1.0,4,4,3,30
student283_Integration3_1.0,0,0,2,4
student283_ePortfolio Link_1.0,1,1,4,13
student284_Capstone_0.9,3,4,3,14
student284_Prompt2_1.0,0,0,1,10
student284_Prompt3_1.0,0,0,0,2
student284_Prompt9_1.0,1,1,1,3
student284_Prompt6_1.0,2,1,3,14
student284_Prompt7_1.0,2,3,4,19
student284_Prompt8_1.0,0,1,2,5
student285_Capstone_1.0,1,2,3,14
student285_Prompt2_1.0,3,5,6,16
student285_Prompt9_1.0,3,4,2,18
student285_Prompt7_1.0,3,2,2,16
student285_Prompt3_1.0,2,1,1,11
student285_Prompt10_1.0,1,0,1,6
student285_Prompt6_0.0,1,1,1,3
student285_Integration3_0.9,4,5,2,31
student286_Prompt11_1.0,2,2,1,9
student286_Prompt8_1.0,0,2,1,9
student286_Prompt2_1.0,1,1,5,21
student286_Prompt9_1.0,3,0,1,12
student286_Prompt4_1.0,3,1,0,9
student286_Integration3_1.0,1,4,8,23
student286_ePortfolio Link_1.0,1,0,0,5
student286_Prompt6_1.0,2,0,1,11
student287_Capstone_0.9,0,2,3,8
student287_Integration3_0.9,0,1,0,17
student287_Prompt9_0.5,2,2,1,14
student287_Prompt4_1.0,1,1,1,19
student287_Prompt2_1.0,2,1,2,6
student287_ePortfolio Link_1.0,1,1,3,9
