week,timestamp,object_id,verb_id,time,date,account_name
14,2018-04-07T11:06:04,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-26/id/0f47852e-dd2b-42cc-8d20-b10b351df77f/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,11:06:04,2018-04-07,asweet
14,2018-04-07T11:03:09,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-26/id/0f47852e-dd2b-42cc-8d20-b10b351df77f/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,11:03:09,2018-04-07,asweet
14,2018-04-03T11:31:26,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/the_girl_next_door.html,interacted,11:31:26,2018-04-03,asweet
14,2018-04-07T11:06:11,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/cultural_competence.html,interacted,11:06:11,2018-04-07,asweet
14,2018-04-07T11:14:32,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/the_girl_next_door.html,interacted,11:14:32,2018-04-07,asweet
14,2018-04-03T15:03:03,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-16/id/5cc5c110-3e8a-4486-82b7-feb2e464b89b/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,15:03:03,2018-04-03,aszpynda
14,2018-04-08T17:48:38,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-16/id/5cc5c110-3e8a-4486-82b7-feb2e464b89b/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,17:48:38,2018-04-08,aszpynda
14,2018-04-08T18:17:53,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/the_call.html,interacted,18:17:53,2018-04-08,aszpynda
14,2018-04-08T18:11:41,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/beloved_friends_and_allies.html,interacted,18:11:41,2018-04-08,aszpynda
14,2018-04-08T18:01:20,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/building_a_bridge.html,interacted,18:01:20,2018-04-08,aszpynda
14,2018-04-03T15:50:28,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/i_am_not_your_asian_stereotype.html,interacted,15:50:28,2018-04-03,aszpynda
14,2018-04-03T15:03:30,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/cultural_competence.html,interacted,15:03:30,2018-04-03,aszpynda
14,2018-04-03T15:40:18,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/the_girl_next_door.html,interacted,15:40:18,2018-04-03,aszpynda
14,2018-04-03T13:15:27,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-64/id/2de3576d-837d-4042-b91f-4240eb2ef89c/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,13:15:27,2018-04-03,athigpen
14,2018-04-03T10:30:30,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-64/id/2de3576d-837d-4042-b91f-4240eb2ef89c/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:30:30,2018-04-03,athigpen
14,2018-04-03T10:07:55,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-64/id/2de3576d-837d-4042-b91f-4240eb2ef89c/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:07:55,2018-04-03,athigpen
15,2018-04-09T14:31:45,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-64/id/2de3576d-837d-4042-b91f-4240eb2ef89c/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,14:31:45,2018-04-09,athigpen
14,2018-04-05T10:56:26,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-64/id/2de3576d-837d-4042-b91f-4240eb2ef89c/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:56:26,2018-04-05,athigpen
14,2018-04-02T15:52:19,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-64/id/2de3576d-837d-4042-b91f-4240eb2ef89c/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,15:52:19,2018-04-02,athigpen
14,2018-04-03T10:13:58,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-64/id/2de3576d-837d-4042-b91f-4240eb2ef89c/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:13:58,2018-04-03,athigpen
14,2018-04-06T15:51:27,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-64/id/2de3576d-837d-4042-b91f-4240eb2ef89c/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,15:51:27,2018-04-06,athigpen
14,2018-04-03T10:08:06,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-64/id/2de3576d-837d-4042-b91f-4240eb2ef89c/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:08:06,2018-04-03,athigpen
14,2018-04-03T17:52:06,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-64/id/2de3576d-837d-4042-b91f-4240eb2ef89c/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,17:52:06,2018-04-03,athigpen
14,2018-04-04T09:54:50,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-64/id/2de3576d-837d-4042-b91f-4240eb2ef89c/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,09:54:50,2018-04-04,athigpen
15,2018-04-09T14:46:14,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/the_call.html,interacted,14:46:14,2018-04-09,athigpen
15,2018-04-09T14:32:22,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/building_a_bridge.html,interacted,14:32:22,2018-04-09,athigpen
15,2018-04-09T14:41:33,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/beloved_friends_and_allies.html,interacted,14:41:33,2018-04-09,athigpen
14,2018-04-03T10:14:03,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/i_am_not_your_asian_stereotype.html,interacted,10:14:03,2018-04-03,athigpen
14,2018-04-02T15:52:38,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/cultural_competence.html,interacted,15:52:38,2018-04-02,athigpen
14,2018-04-03T10:21:32,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/the_girl_next_door.html,interacted,10:21:32,2018-04-03,athigpen
14,2018-04-04T13:50:25,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-17/id/6303bfa5-6009-4e59-85af-e5c996a0474b/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,13:50:25,2018-04-04,athill1
15,2018-04-09T14:52:04,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-17/id/6303bfa5-6009-4e59-85af-e5c996a0474b/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,14:52:04,2018-04-09,athill1
15,2018-04-09T14:53:53,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/the_call.html,interacted,14:53:53,2018-04-09,athill1
15,2018-04-09T15:01:21,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/beloved_friends_and_allies.html,interacted,15:01:21,2018-04-09,athill1
15,2018-04-09T15:01:41,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/building_a_bridge.html,interacted,15:01:41,2018-04-09,athill1
14,2018-04-04T13:53:35,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/the_girl_next_door.html,interacted,13:53:35,2018-04-04,athill1
15,2018-04-09T14:52:49,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 0/week0_weekly_prompt_questions.html,interacted,14:52:49,2018-04-09,athill1
14,2018-04-04T13:51:39,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 0/week0_weekly_prompt_questions.html,interacted,13:51:39,2018-04-04,athill1
14,2018-04-03T16:35:20,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-07/id/3f9ce2fd-a7ab-4d03-9786-a0bf251fdaaf/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,16:35:20,2018-04-03,athoma24
14,2018-04-04T14:35:46,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-07/id/3f9ce2fd-a7ab-4d03-9786-a0bf251fdaaf/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,14:35:46,2018-04-04,athoma24
14,2018-04-07T14:23:26,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-07/id/3f9ce2fd-a7ab-4d03-9786-a0bf251fdaaf/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,14:23:26,2018-04-07,athoma24
14,2018-04-08T16:34:52,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-07/id/3f9ce2fd-a7ab-4d03-9786-a0bf251fdaaf/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,16:34:52,2018-04-08,athoma24
14,2018-04-02T20:29:46,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-07/id/3f9ce2fd-a7ab-4d03-9786-a0bf251fdaaf/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,20:29:46,2018-04-02,athoma24
14,2018-04-05T17:17:49,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-07/id/3f9ce2fd-a7ab-4d03-9786-a0bf251fdaaf/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,17:17:49,2018-04-05,athoma24
14,2018-04-07T14:26:33,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/the_call.html,interacted,14:26:33,2018-04-07,athoma24
14,2018-04-07T14:26:18,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/beloved_friends_and_allies.html,interacted,14:26:18,2018-04-07,athoma24
14,2018-04-07T14:26:15,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/building_a_bridge.html,interacted,14:26:15,2018-04-07,athoma24
14,2018-04-05T12:52:26,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-24/id/fd8177be-d0b0-4695-b30f-ce53de2d44b5/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,12:52:26,2018-04-05,atorrico
14,2018-04-05T12:54:50,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/i_am_not_your_asian_stereotype.html,interacted,12:54:50,2018-04-05,atorrico
14,2018-04-05T12:54:19,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/cultural_competence.html,interacted,12:54:19,2018-04-05,atorrico
14,2018-04-05T12:54:42,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/the_girl_next_door.html,interacted,12:54:42,2018-04-05,atorrico
14,2018-04-02T18:33:05,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-94/id/31161ae3-5035-4e10-9224-dbe3bf282d36/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,18:33:05,2018-04-02,atreacy
14,2018-04-07T20:21:45,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-94/id/31161ae3-5035-4e10-9224-dbe3bf282d36/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,20:21:45,2018-04-07,atreacy
14,2018-04-07T20:21:40,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-94/id/31161ae3-5035-4e10-9224-dbe3bf282d36/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,20:21:40,2018-04-07,atreacy
14,2018-04-03T21:52:11,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-94/id/31161ae3-5035-4e10-9224-dbe3bf282d36/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,21:52:11,2018-04-03,atreacy
14,2018-04-03T21:53:46,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-94/id/31161ae3-5035-4e10-9224-dbe3bf282d36/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,21:53:46,2018-04-03,atreacy
14,2018-04-03T15:46:47,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-108/id/5b51f1d3-3297-43bc-b130-c97d109f5e4a/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,15:46:47,2018-04-03,aturzai
15,2018-04-09T10:50:21,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-108/id/5b51f1d3-3297-43bc-b130-c97d109f5e4a/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:50:21,2018-04-09,aturzai
14,2018-04-03T10:16:37,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-108/id/5b51f1d3-3297-43bc-b130-c97d109f5e4a/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:16:37,2018-04-03,aturzai
14,2018-04-03T10:27:22,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-108/id/5b51f1d3-3297-43bc-b130-c97d109f5e4a/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:27:22,2018-04-03,aturzai
14,2018-04-03T10:16:53,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-108/id/5b51f1d3-3297-43bc-b130-c97d109f5e4a/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:16:53,2018-04-03,aturzai
14,2018-04-03T10:15:05,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-108/id/5b51f1d3-3297-43bc-b130-c97d109f5e4a/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:15:05,2018-04-03,aturzai
14,2018-04-03T10:29:08,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-108/id/5b51f1d3-3297-43bc-b130-c97d109f5e4a/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:29:08,2018-04-03,aturzai
14,2018-04-08T21:42:19,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-108/id/5b51f1d3-3297-43bc-b130-c97d109f5e4a/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,21:42:19,2018-04-08,aturzai
14,2018-04-03T15:49:35,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/father_ted_fisher_of_men.html,interacted,15:49:35,2018-04-03,aturzai
14,2018-04-03T15:49:40,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/black_domers.html,interacted,15:49:40,2018-04-03,aturzai
14,2018-04-03T15:47:08,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/capstone_instructions.html,interacted,15:47:08,2018-04-03,aturzai
14,2018-04-03T10:29:22,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/beloved_friends_and_allies.html,interacted,10:29:22,2018-04-03,aturzai
14,2018-04-03T10:29:20,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/building_a_bridge.html,interacted,10:29:20,2018-04-03,aturzai
14,2018-04-03T10:20:17,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/i_am_not_your_asian_stereotype.html,interacted,10:20:17,2018-04-03,aturzai
14,2018-04-03T10:17:44,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 0/week0_weekly_prompt_questions.html,interacted,10:17:44,2018-04-03,aturzai
14,2018-04-03T16:40:59,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-77/id/50bac5b7-618f-4429-9c0d-8a90dd1a883f/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,16:40:59,2018-04-03,aurquijo
14,2018-04-03T23:45:03,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-77/id/50bac5b7-618f-4429-9c0d-8a90dd1a883f/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,23:45:03,2018-04-03,aurquijo
14,2018-04-04T12:28:46,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-21/id/2b9c82d0-18b6-4a36-ae6b-1a2cd40c6458/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,12:28:46,2018-04-04,aursino1
14,2018-04-06T10:54:29,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-21/id/2b9c82d0-18b6-4a36-ae6b-1a2cd40c6458/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:54:29,2018-04-06,aursino1
15,2018-04-09T10:08:04,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-21/id/2b9c82d0-18b6-4a36-ae6b-1a2cd40c6458/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:08:04,2018-04-09,aursino1
15,2018-04-09T10:07:49,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-21/id/2b9c82d0-18b6-4a36-ae6b-1a2cd40c6458/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:07:49,2018-04-09,aursino1
14,2018-04-04T12:29:00,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/capstone_instructions.html,interacted,12:29:00,2018-04-04,aursino1
14,2018-04-06T10:54:47,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/i_am_not_your_asian_stereotype.html,interacted,10:54:47,2018-04-06,aursino1
14,2018-04-06T10:54:39,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/the_girl_next_door.html,interacted,10:54:39,2018-04-06,aursino1
14,2018-04-06T10:54:36,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/cultural_competence.html,interacted,10:54:36,2018-04-06,aursino1
14,2018-04-07T11:32:37,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-114/id/3f8def4b-46dc-4952-8508-b2caa31dfb3e/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,11:32:37,2018-04-07,avanblun
15,2018-04-09T14:58:12,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-114/id/3f8def4b-46dc-4952-8508-b2caa31dfb3e/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,14:58:12,2018-04-09,avanblun
14,2018-04-06T10:31:05,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-114/id/3f8def4b-46dc-4952-8508-b2caa31dfb3e/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:31:05,2018-04-06,avanblun
14,2018-04-06T19:33:57,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-114/id/3f8def4b-46dc-4952-8508-b2caa31dfb3e/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,19:33:57,2018-04-06,avanblun
14,2018-04-06T19:33:15,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-114/id/3f8def4b-46dc-4952-8508-b2caa31dfb3e/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,19:33:15,2018-04-06,avanblun
14,2018-04-07T12:24:42,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/i_am_not_your_asian_stereotype.html,interacted,12:24:42,2018-04-07,avanblun
14,2018-04-07T11:35:56,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/cultural_competence.html,interacted,11:35:56,2018-04-07,avanblun
14,2018-04-07T11:52:19,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/the_girl_next_door.html,interacted,11:52:19,2018-04-07,avanblun
14,2018-04-06T10:31:43,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 2/career_development_guide.html,interacted,10:31:43,2018-04-06,avanblun
14,2018-04-06T10:31:32,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 0/week0_weekly_prompt_questions.html,interacted,10:31:32,2018-04-06,avanblun
