student_assignment_grade,struc0,struc1,struc2,struc3
student232_Prompt10_1.0,0,3,0,13
student232_Prompt7_1.0,0,3,0,11
student232_Prompt8_1.0,0,1,0,6
student233_Prompt2_1.0,0,1,0,6
student233_Prompt5_1.0,0,1,0,12
student233_Prompt6_1.0,0,1,0,7
student233_Capstone_1.0,1,3,0,15
student233_Prompt4_1.0,0,1,0,7
student233_Prompt9_1.0,0,1,0,6
student233_Prompt3_1.0,0,1,0,2
student233_Integration3_1.0,0,3,0,9
student233_Prompt11_1.0,0,1,0,7
student233_Prompt10_1.0,0,1,0,7
student233_Prompt7_1.0,1,1,0,8
student233_Prompt8_1.0,0,1,0,2
student234_Prompt2_1.0,0,1,0,11
student234_Prompt5_1.0,0,4,0,9
student234_Prompt6_1.0,1,0,0,3
student234_Capstone_1.0,1,0,0,13
student234_Prompt4_1.0,0,1,0,7
student234_Prompt9_1.0,0,1,0,6
student234_Prompt3_1.0,0,1,0,2
student234_Integration3_1.0,0,3,0,13
student234_Prompt11_1.0,1,3,0,12
student234_Prompt10_1.0,0,1,0,5
student234_Prompt7_1.0,0,1,0,11
student234_Prompt8_1.0,0,2,0,7
student235_Prompt2_1.0,0,4,0,35
student235_Prompt5_1.0,1,0,0,8
student235_Prompt6_1.0,1,1,0,6
student235_Capstone_1.0,0,0,0,21
student235_Prompt4_1.0,0,1,0,6
student235_Prompt9_1.0,0,1,0,4
student235_Prompt3_1.0,0,1,0,14
student235_Integration3_1.0,0,5,0,37
student235_Prompt11_1.0,1,3,0,11
student235_Prompt10_1.0,0,1,0,9
student235_Prompt7_1.0,0,1,0,14
student235_Prompt8_1.0,0,1,0,12
student236_Prompt4_1.0,0,1,0,8
student236_Prompt9_1.0,0,1,0,2
student236_Prompt3_1.0,0,3,0,4
student236_Prompt6_1.0,1,1,0,5
student236_Integration3_1.0,0,3,0,11
student236_Prompt5_1.0,0,1,0,8
student236_Prompt10_1.0,0,1,0,10
student236_Prompt2_1.0,0,1,0,6
student236_Capstone_1.0,0,2,0,17
student236_Prompt7_1.0,0,1,0,4
student236_Prompt8_1.0,0,1,0,19
student237_Prompt4_0.0,0,0,0,7
student237_Prompt9_1.0,0,6,0,17
student237_Prompt3_1.0,0,2,0,10
student237_Prompt6_1.0,2,1,0,6
student237_Integration3_1.0,0,1,0,11
student237_Prompt5_1.0,0,2,0,7
student237_Prompt11_1.0,0,0,0,3
student237_Prompt10_1.0,0,1,0,6
student237_Prompt2_1.0,0,1,0,11
student237_Prompt8_1.0,1,1,0,6
student238_Prompt4_1.0,0,1,0,4
student238_Prompt9_1.0,1,1,0,16
student238_Prompt3_1.0,0,1,0,11
student238_Prompt6_1.0,0,1,0,5
student238_Integration3_1.0,0,1,0,12
student238_Prompt5_1.0,0,2,0,11
student238_Prompt10_1.0,0,1,0,8
student238_Prompt2_1.0,0,1,0,2
student238_Capstone_1.0,3,3,0,25
student238_Prompt7_1.0,1,1,0,11
student238_Prompt8_1.0,0,2,0,11
student239_Prompt2_1.0,0,3,0,7
student239_Prompt5_1.0,0,3,0,10
student239_Prompt6_1.0,1,1,0,7
student239_Capstone_1.0,0,0,0,11
student239_Prompt4_1.0,0,0,0,9
student239_Prompt9_1.0,0,1,0,6
student239_Prompt3_1.0,0,1,0,7
student239_Integration3_1.0,0,1,0,9
student239_Prompt11_1.0,1,2,0,12
student239_Prompt10_1.0,0,0,0,8
student239_Prompt7_1.0,0,1,0,9
student239_Prompt8_1.0,0,1,0,7
student240_Prompt4_1.0,0,0,0,5
student240_Prompt9_1.0,0,2,0,13
student240_Prompt3_1.0,1,0,0,9
student240_Prompt6_1.0,1,0,0,13
student240_Integration3_0.9,0,3,0,15
student240_Prompt5_1.0,0,2,0,6
student240_Prompt10_1.0,1,0,0,5
student240_Prompt2_1.0,0,1,0,12
student240_Capstone_1.0,1,0,0,16
student240_Prompt7_1.0,0,1,0,4
student240_Prompt8_1.0,0,1,0,17
student241_Prompt4_1.0,0,0,0,10
student241_Prompt9_1.0,1,2,0,5
student241_Prompt3_1.0,0,1,1,10
student241_Prompt5_1.0,0,2,0,9
student241_Integration3_1.0,1,0,0,10
student241_Prompt10_1.0,0,0,0,9
student241_Prompt2_1.0,0,1,0,9
student241_Prompt7_1.0,0,2,0,17
student241_Prompt8_1.0,1,5,0,22
student242_Prompt4_0.0,0,1,0,7
student242_Prompt9_1.0,0,2,0,10
student242_Prompt3_1.0,0,1,0,2
student242_Prompt6_1.0,1,1,0,8
student242_Integration3_1.0,0,4,0,12
student242_Prompt5_1.0,0,3,0,18
student242_Prompt10_1.0,0,1,0,3
student242_Prompt2_1.0,0,3,0,11
student242_Capstone_1.0,0,3,0,10
student242_Prompt7_1.0,0,1,0,4
student242_Prompt8_1.0,0,1,0,7
student243_Prompt2_1.0,0,1,0,19
student243_Prompt5_1.0,0,2,0,8
student243_Prompt6_1.0,1,1,0,8
student243_Capstone_1.0,0,0,0,7
student243_Prompt4_1.0,0,0,0,8
student243_Prompt9_1.0,0,1,0,6
student243_Prompt3_1.0,0,1,0,4
student243_Integration3_1.0,0,1,0,11
student243_Prompt11_1.0,1,2,0,11
student243_Prompt10_1.0,0,0,0,5
student243_Prompt7_1.0,0,1,0,11
student243_Prompt8_1.0,0,1,0,13
student244_Prompt2_1.0,0,2,0,24
student244_Prompt5_1.0,0,1,0,5
student244_Prompt6_1.0,1,0,0,4
student244_Capstone_1.0,0,0,0,10
student244_Prompt4_1.0,0,1,0,8
student244_Prompt9_1.0,0,1,0,5
student244_Prompt3_1.0,0,1,0,6
student244_Integration3_1.0,0,2,0,9
student244_Prompt11_1.0,1,2,0,10
student244_Prompt10_1.0,0,2,0,19
student244_Prompt7_1.0,0,1,0,11
student244_Prompt8_1.0,0,3,0,13
student245_Prompt4_1.0,0,0,0,10
student245_Prompt9_1.0,2,2,0,14
student245_Prompt3_1.0,0,3,0,10
student245_Prompt6_1.0,1,1,0,8
student245_Integration3_1.0,0,1,0,14
student245_Prompt5_1.0,0,4,0,10
student245_Prompt10_1.0,0,1,0,4
student245_Prompt2_1.0,0,3,0,13
student245_Capstone_1.0,0,3,0,22
student245_Prompt7_1.0,0,1,0,6
student245_Prompt8_1.0,0,2,0,11
student246_Prompt2_1.0,0,1,0,11
student246_Prompt5_1.0,0,2,0,6
student246_Prompt6_1.0,1,1,0,6
student246_Capstone_1.0,1,0,0,5
student246_Prompt4_1.0,0,1,0,10
student246_Prompt9_1.0,1,1,0,6
student246_Prompt3_1.0,0,1,0,15
student246_Integration3_0.9,1,0,0,5
student246_Prompt11_1.0,2,6,0,9
student246_Prompt10_1.0,0,1,0,13
student246_Prompt7_1.0,0,5,0,12
student246_Prompt8_1.0,0,1,0,8
student247_Prompt2_1.0,0,1,0,14
student247_Prompt5_1.0,0,2,0,11
student247_Prompt6_1.0,0,1,0,3
student247_Capstone_1.0,1,2,0,18
student247_Prompt4_1.0,0,3,0,5
student247_Prompt9_1.0,1,1,0,7
student247_Prompt3_1.0,0,1,0,4
student247_Integration3_1.0,1,1,0,18
student247_Prompt11_1.0,0,1,0,4
student247_Prompt10_1.0,0,1,0,6
student247_Prompt7_1.0,1,1,0,10
student247_Prompt8_1.0,0,1,0,8
student248_Prompt2_1.0,0,1,0,4
student248_Prompt5_1.0,0,2,0,7
student248_Prompt6_1.0,0,3,0,18
student248_Capstone_1.0,2,0,0,12
student248_Prompt4_1.0,0,0,0,10
student248_Prompt9_1.0,0,1,0,4
student248_Prompt3_1.0,0,1,0,4
student248_Integration3_0.9,0,1,0,2
student248_Prompt11_1.0,0,0,0,2
student248_Prompt10_1.0,0,1,0,7
student248_Prompt7_1.0,1,1,0,3
student248_Prompt8_1.0,1,1,0,19
student249_Prompt2_1.0,0,4,0,17
student249_Prompt5_1.0,0,2,0,9
student249_Prompt6_1.0,2,3,0,13
student249_Capstone_1.0,0,0,0,7
student249_Prompt4_1.0,0,1,0,12
student249_Prompt9_1.0,0,2,0,14
student249_Prompt3_1.0,0,1,0,2
student249_Integration3_1.0,0,5,0,18
student249_Prompt11_1.0,2,0,0,6
student249_Prompt10_1.0,0,3,0,22
student249_Prompt7_1.0,0,1,0,15
student249_Prompt8_1.0,1,3,0,19
student250_Prompt2_1.0,0,8,0,27
student250_Prompt5_1.0,0,1,0,2
student250_Prompt6_1.0,1,2,0,8
student250_Capstone_1.0,1,3,0,8
student250_Prompt4_1.0,0,1,0,4
student250_Prompt9_1.0,1,1,0,16
student250_Prompt3_1.0,0,0,0,7
student250_Integration3_1.0,0,4,0,22
student250_Prompt11_1.0,0,1,0,4
student250_Prompt10_1.0,0,1,0,4
student250_Prompt7_1.0,0,1,0,2
student250_Prompt8_1.0,0,1,0,8
student251_Prompt4_1.0,0,0,0,9
student251_Prompt9_1.0,0,1,0,8
student251_Prompt3_1.0,0,1,0,2
student251_Prompt6_1.0,0,1,0,2
student251_Integration3_1.0,1,3,0,12
student251_Prompt5_1.0,0,2,0,11
student251_Prompt10_1.0,0,1,0,10
student251_Prompt2_1.0,0,1,0,8
student251_Capstone_1.0,1,1,0,20
student251_Prompt7_1.0,0,1,0,4
student251_Prompt8_1.0,0,1,0,4
student252_Prompt4_1.0,0,3,0,13
student252_Prompt9_1.0,1,5,0,17
student252_Prompt3_1.0,0,1,0,9
student252_Prompt6_1.0,0,1,0,2
student252_Integration3_1.0,1,2,0,18
student252_Prompt5_1.0,0,1,0,12
student252_Prompt10_1.0,0,1,0,11
student252_Prompt2_1.0,0,3,0,11
student252_Capstone_1.0,0,5,0,19
student252_Prompt7_1.0,0,1,0,9
student252_Prompt8_1.0,0,2,0,13
student253_Prompt2_1.0,0,1,0,20
student253_Prompt5_1.0,0,2,0,6
student253_Prompt6_1.0,1,1,0,9
student253_Capstone_1.0,0,2,0,9
student253_Prompt4_1.0,0,0,0,4
student253_Prompt9_1.0,0,6,0,18
student253_Prompt3_1.0,0,1,0,2
student253_Integration3_1.0,1,1,0,9
student253_Prompt11_1.0,1,3,0,13
student253_Prompt10_1.0,0,1,0,11
student253_Prompt7_1.0,0,1,0,8
student253_Prompt8_1.0,0,1,0,10
student254_Prompt4_1.0,0,1,0,9
student254_Prompt9_1.0,1,1,0,4
student254_Prompt3_1.0,0,1,0,10
student254_Prompt6_1.0,1,1,0,5
student254_Integration3_1.0,0,1,0,2
student254_Prompt5_1.0,0,2,0,7
student254_Prompt10_1.0,0,1,0,13
student254_Prompt2_1.0,0,1,0,22
student254_Capstone_1.0,2,0,0,23
student254_Prompt7_1.0,0,1,0,9
student254_Prompt8_1.0,0,2,0,10
student255_Prompt2_1.0,0,2,0,32
student255_Prompt5_1.0,0,4,0,22
student255_Prompt6_1.0,0,1,0,4
student255_Capstone_1.0,1,1,0,16
student255_Prompt4_1.0,0,1,0,10
student255_Prompt9_1.0,0,2,0,10
student255_Prompt3_1.0,0,3,0,20
student255_Integration3_1.0,1,1,0,15
student255_Prompt11_1.0,2,0,0,8
student255_Prompt10_1.0,0,1,0,5
student255_Prompt7_1.0,0,1,0,4
student255_Prompt8_1.0,0,1,0,12
student256_Prompt4_1.0,0,4,0,10
student256_Prompt9_1.0,1,1,0,11
student256_Prompt3_1.0,0,3,0,17
student256_Prompt6_1.0,1,1,0,6
student256_Integration3_0.9,0,2,0,14
student256_Prompt5_1.0,0,2,0,10
student256_Prompt11_1.0,0,0,0,3
student256_Prompt10_0.0,0,1,0,6
student256_Prompt2_1.0,0,1,0,9
student256_Prompt7_1.0,0,1,0,2
student256_Prompt8_1.0,0,3,0,4
student257_Prompt4_1.0,0,1,0,12
student257_Prompt9_1.0,0,1,0,6
student257_Prompt3_1.0,1,0,0,10
student257_Prompt6_1.0,1,1,0,4
student257_Integration3_1.0,0,2,0,20
student257_Prompt5_1.0,0,2,0,9
student257_Prompt10_1.0,0,2,0,14
student257_Prompt2_1.0,0,4,0,14
student257_Capstone_1.0,0,3,0,18
student257_Prompt7_1.0,0,3,0,14
student257_Prompt8_1.0,0,1,0,13
student258_Prompt2_1.0,0,1,0,13
student258_Prompt5_1.0,0,2,0,9
student258_Prompt6_1.0,0,1,0,4
student258_Capstone_1.0,1,7,0,35
student258_Prompt4_1.0,0,1,0,2
student258_Prompt9_1.0,0,1,0,4
student258_Prompt3_1.0,0,1,0,5
student258_Integration3_1.0,0,3,0,18
student258_Prompt11_1.0,0,1,0,3
student258_Prompt10_1.0,0,2,0,11
student258_Prompt7_1.0,1,1,0,6
student258_Prompt8_1.0,0,1,0,10
student259_Prompt4_1.0,0,0,0,5
student259_Prompt9_1.0,0,1,0,3
student259_Prompt3_1.0,0,2,1,17
student259_Prompt6_1.0,1,3,0,8
student259_Integration3_1.0,0,1,0,16
student259_Prompt5_1.0,2,2,0,9
student259_Prompt10_1.0,0,1,0,2
student259_Prompt2_1.0,0,2,0,19
student259_Capstone_1.0,3,0,0,10
student259_Prompt7_1.0,0,1,0,6
student259_Prompt8_1.0,1,4,0,27
student260_Prompt4_1.0,0,1,0,5
student260_Prompt3_1.0,1,0,0,7
student260_Prompt6_1.0,0,1,0,4
student260_Integration3_1.0,0,1,0,16
student260_Prompt5_1.0,0,3,0,16
student260_Prompt11_1.0,1,1,0,10
student260_Prompt10_1.0,2,0,0,9
student260_Prompt2_1.0,0,1,0,3
student260_Capstone_1.0,2,2,0,17
student260_Prompt7_1.0,1,3,0,10
student260_Prompt8_1.0,0,1,0,9
student261_Prompt4_1.0,0,2,1,10
student261_Prompt9_1.0,0,2,0,7
student261_Prompt3_1.0,0,1,0,2
student261_Prompt6_1.0,0,1,0,3
student261_Integration3_1.0,0,2,0,13
student261_Prompt5_1.0,0,3,0,15
student261_Prompt10_1.0,0,2,0,5
student261_Prompt2_1.0,0,1,0,15
student261_Prompt7_1.0,1,3,0,13
student261_Prompt8_1.0,0,1,0,12
student262_Prompt2_1.0,0,3,0,19
student262_Prompt5_1.0,0,2,0,11
student262_Prompt6_1.0,0,1,0,14
student262_Capstone_1.0,0,0,0,6
student262_Prompt4_1.0,0,1,0,7
student262_Prompt9_1.0,1,1,0,14
student262_Prompt3_1.0,0,1,0,4
student262_Integration3_1.0,0,1,0,5
student262_Prompt11_1.0,0,1,0,5
student262_Prompt10_1.0,0,1,0,6
student262_Prompt7_1.0,1,1,0,10
student262_Prompt8_1.0,0,1,0,5
student263_Prompt2_0.5,0,1,0,21
student263_Prompt5_1.0,0,1,0,2
student263_Prompt6_1.0,2,4,0,21
student263_Capstone_1.0,0,2,0,15
student263_Prompt4_1.0,0,3,0,7
student263_Prompt9_1.0,0,2,0,10
student263_Prompt3_0.5,0,1,0,9
student263_Integration3_1.0,0,3,0,12
student263_Prompt11_1.0,1,2,0,12
student263_Prompt10_1.0,0,1,0,7
student263_Prompt7_1.0,0,1,0,2
student263_Prompt8_1.0,0,1,0,7
student264_Prompt2_1.0,0,2,0,9
student264_Prompt5_1.0,0,4,1,9
student264_Prompt6_1.0,1,1,0,5
student264_Capstone_0.9,2,2,0,14
student264_Prompt4_1.0,0,0,0,9
student264_Prompt9_1.0,0,4,0,18
student264_Prompt3_1.0,0,1,1,12
student264_Integration3_1.0,0,4,1,27
student264_Prompt11_1.0,0,1,0,8
student264_Prompt10_1.0,0,1,0,5
student264_Prompt7_1.0,0,3,0,7
student264_Prompt8_1.0,1,1,0,20
student265_Prompt2_1.0,0,1,0,16
student265_Prompt5_1.0,0,1,0,2
student265_Prompt6_1.0,0,1,0,11
student265_Capstone_0.9,0,0,0,8
student265_Prompt4_1.0,0,1,0,3
student265_Prompt9_1.0,0,1,0,3
student265_Prompt3_1.0,0,1,0,2
student265_Integration3_0.9,0,1,0,2
student265_Prompt11_0.8,0,1,0,4
student265_Prompt10_1.0,0,1,0,2
student265_Prompt7_1.0,1,0,0,2
student265_Prompt8_1.0,0,1,0,12
student266_Prompt4_1.0,0,4,0,18
student266_Prompt9_1.0,1,3,0,13
student266_Prompt3_1.0,0,1,0,4
student266_Prompt5_1.0,0,5,0,12
student266_Integration3_0.9,1,0,0,7
student266_Prompt10_1.0,0,2,0,9
student266_Prompt6_1.0,1,1,0,10
student266_Capstone_1.0,0,0,0,8
student266_Prompt7_1.0,0,1,0,12
student266_Prompt8_1.0,0,1,0,11
student267_Prompt2_1.0,0,3,0,5
student267_Prompt5_1.0,0,2,0,9
student267_Prompt6_1.0,1,1,0,7
student267_Capstone_1.0,1,1,0,14
student267_Prompt4_1.0,0,1,0,14
student267_Prompt9_1.0,0,2,0,11
student267_Prompt3_1.0,0,3,0,6
student267_Integration3_1.0,0,3,0,20
student267_Prompt11_1.0,1,2,0,10
student267_Prompt10_1.0,0,0,0,8
student267_Prompt7_1.0,0,1,0,11
student267_Prompt8_1.0,0,1,0,6
student268_Prompt4_1.0,0,0,0,6
student268_Prompt9_1.0,0,1,0,12
student268_Prompt3_1.0,0,2,0,6
student268_Prompt6_1.0,1,0,0,9
student268_Integration3_1.0,0,1,0,16
student268_Prompt5_1.0,0,5,0,10
student268_Prompt10_1.0,1,1,0,11
student268_Prompt2_0.5,0,2,0,13
student268_Capstone_1.0,0,0,0,14
student268_Prompt7_1.0,0,1,0,9
student268_Prompt8_1.0,0,2,0,14
student269_Prompt4_1.0,0,1,0,11
student269_Prompt9_1.0,0,1,0,8
student269_Prompt3_1.0,0,1,0,2
student269_Prompt6_1.0,0,5,0,14
student269_Integration3_1.0,0,1,0,9
student269_Prompt5_1.0,0,2,0,17
student269_Prompt11_1.0,2,1,0,12
student269_Prompt10_1.0,0,6,0,23
student269_Prompt2_1.0,0,1,0,11
student269_Prompt7_1.0,2,1,0,10
student269_Prompt8_1.0,0,1,0,5
student270_Prompt2_1.0,0,3,0,10
student270_Prompt5_1.0,0,6,0,20
student270_Prompt6_1.0,1,1,0,10
student270_Capstone_1.0,0,1,0,14
student270_Prompt4_1.0,0,4,0,12
student270_Prompt9_1.0,1,4,0,15
student270_Prompt3_1.0,0,1,0,11
student270_Integration3_0.9,0,4,0,14
student270_Prompt11_1.0,0,1,0,2
student270_Prompt10_1.0,0,2,0,7
student270_Prompt7_1.0,0,1,0,4
student270_Prompt8_1.0,0,1,0,8
student271_Prompt4_1.0,0,1,0,9
student271_Prompt9_1.0,1,1,0,6
student271_Capstone_1.0,0,0,0,10
student271_Prompt5_1.0,0,2,0,7
student271_Integration3_1.0,1,0,0,6
student271_Prompt11_1.0,1,2,0,12
student271_Prompt10_1.0,0,1,0,4
student271_Prompt6_1.0,1,1,0,9
student271_Prompt8_1.0,0,1,0,9
student272_Prompt2_1.0,1,0,0,5
student272_Prompt5_1.0,0,1,0,10
student272_Prompt6_1.0,0,1,0,2
student272_Capstone_1.0,3,2,0,36
student272_Prompt4_1.0,0,1,0,4
student272_Prompt9_1.0,0,1,0,10
student272_Prompt3_1.0,0,1,0,11
student272_Integration3_1.0,0,5,1,22
student272_Prompt11_1.0,0,1,0,13
student272_Prompt10_1.0,0,2,0,7
student272_Prompt7_1.0,1,1,0,6
student272_Prompt8_1.0,0,1,0,8
student273_Prompt2_1.0,0,1,0,11
student273_Prompt5_1.0,0,2,0,5
student273_Prompt6_1.0,0,1,0,4
student273_Capstone_1.0,0,0,0,5
student273_Prompt4_1.0,0,1,0,10
student273_Prompt9_1.0,1,1,0,11
student273_Prompt3_1.0,0,3,0,4
student273_Integration3_1.0,1,2,0,21
student273_Prompt11_1.0,1,2,0,7
student273_Prompt10_1.0,0,1,0,7
student273_Prompt7_1.0,0,1,0,2
student273_Prompt8_1.0,1,1,0,14
student274_Prompt4_1.0,0,1,0,2
student274_Prompt9_1.0,1,1,0,11
student274_Prompt3_1.0,0,1,0,2
student274_Prompt6_1.0,0,1,0,2
student274_Integration3_0.9,0,4,1,22
student274_Prompt5_1.0,0,1,0,11
student274_Prompt11_1.0,0,0,0,1
student274_Prompt10_1.0,0,1,0,13
student274_Prompt2_1.0,0,1,0,4
student274_Prompt7_1.0,1,3,0,6
student274_Prompt8_1.0,0,1,0,10
student275_Prompt2_1.0,0,1,0,3
student275_Prompt5_1.0,0,2,0,8
student275_Prompt6_1.0,1,1,0,15
student275_Capstone_1.0,0,0,0,17
student275_Prompt4_1.0,0,3,0,12
student275_Prompt9_1.0,1,1,0,9
student275_Prompt3_1.0,0,1,0,8
student275_Integration3_1.0,0,3,0,9
student275_Prompt11_1.0,1,2,0,9
student275_Prompt10_1.0,0,1,0,7
student275_Prompt7_1.0,0,1,0,13
student275_Prompt8_1.0,0,1,0,8
student276_Prompt4_1.0,0,1,0,13
student276_Prompt9_1.0,0,1,0,7
student276_Capstone_1.0,2,0,0,18
student276_Prompt6_1.0,1,1,0,10
student276_Integration3_0.8,0,1,0,2
student276_Prompt5_1.0,0,4,0,14
student276_Prompt10_1.0,0,1,0,11
student276_Prompt2_1.0,0,1,0,19
student276_Prompt8_1.0,0,2,0,18
student277_Prompt4_1.0,0,0,0,10
student277_Prompt9_1.0,0,1,0,8
student277_Prompt3_1.0,0,1,0,4
student277_Prompt6_1.0,1,1,0,5
student277_Integration3_0.9,0,1,0,17
student277_Prompt5_1.0,0,6,1,12
student277_Prompt10_1.0,1,0,0,9
student277_Prompt2_1.0,0,1,0,5
student277_Capstone_1.0,1,0,0,10
student277_Prompt7_1.0,1,1,0,11
student277_Prompt8_1.0,0,1,0,8
student278_Prompt2_1.0,0,1,0,10
student278_Prompt5_1.0,0,1,0,4
student278_Prompt6_1.0,1,1,0,8
student278_Capstone_1.0,2,0,0,10
student278_Prompt4_1.0,0,2,0,14
student278_Prompt9_1.0,0,2,0,5
student278_Prompt3_1.0,0,3,0,4
student278_Integration3_1.0,0,7,0,19
student278_Prompt11_1.0,1,2,0,8
student278_Prompt10_1.0,1,0,0,7
student278_Prompt7_1.0,0,3,0,10
student278_Prompt8_1.0,0,1,0,9
student279_Prompt4_1.0,0,1,0,17
student279_Prompt9_1.0,1,2,0,8
student279_Prompt3_1.0,1,1,0,5
student279_Prompt6_1.0,1,1,0,8
student279_Integration3_1.0,1,0,0,18
student279_Prompt5_1.0,0,2,0,7
student279_Prompt10_1.0,0,2,0,13
student279_Prompt2_1.0,0,2,0,20
student279_Capstone_1.0,3,4,0,30
student279_Prompt7_1.0,0,2,0,11
student279_Prompt8_1.0,0,1,0,10
student280_Prompt2_1.0,0,1,0,8
student280_Prompt5_1.0,0,2,0,16
student280_Prompt6_1.0,2,1,0,6
student280_Capstone_1.0,1,0,0,12
student280_Prompt4_1.0,0,3,0,15
student280_Prompt9_1.0,1,3,0,19
student280_Prompt3_1.0,0,2,0,17
student280_Integration3_1.0,0,1,0,17
student280_Prompt11_1.0,1,3,0,12
student280_Prompt10_1.0,0,2,0,24
student280_Prompt7_1.0,0,1,0,15
student280_Prompt8_1.0,0,1,0,9
student281_Prompt4_1.0,0,1,0,8
student281_Prompt9_1.0,1,2,0,7
student281_Prompt3_1.0,0,1,0,2
student281_Prompt5_1.0,0,2,0,13
student281_Integration3_0.9,0,1,0,17
student281_Prompt11_1.0,1,2,0,13
student281_Prompt10_1.0,0,1,0,7
student281_Prompt6_1.0,1,1,0,5
student281_Capstone_0.9,0,0,0,7
student281_Prompt7_1.0,0,1,0,15
student281_Prompt8_1.0,0,1,0,8
student282_Prompt4_0.5,0,0,0,10
student282_Prompt9_0.0,0,1,0,10
student282_Prompt3_1.0,0,1,0,4
student282_Prompt6_1.0,0,1,0,29
student282_Integration3_1.0,0,1,0,3
student282_Prompt5_1.0,0,1,0,6
student282_Prompt10_1.0,0,2,0,7
student282_Prompt2_1.0,0,3,0,33
student282_Capstone_1.0,0,1,0,24
student282_Prompt7_1.0,1,1,0,9
student282_Prompt8_1.0,0,1,0,10
student283_Prompt4_1.0,1,1,0,9
student283_Prompt9_1.0,0,1,0,10
student283_Prompt3_1.0,0,1,0,4
student283_Prompt6_1.0,0,1,0,5
student283_Integration3_1.0,0,11,0,37
student283_Prompt5_1.0,0,3,0,7
student283_Prompt10_1.0,1,3,0,8
student283_Prompt2_1.0,0,5,0,19
student283_Prompt7_1.0,1,1,0,9
student283_Prompt8_1.0,0,1,0,6
student284_Prompt4_0.8,0,4,0,16
student284_Prompt9_1.0,2,2,0,12
student284_Prompt3_1.0,0,1,0,11
student284_Prompt6_1.0,1,1,0,7
student284_Integration3_0.9,0,1,0,11
student284_Prompt5_1.0,0,4,0,16
student284_Prompt10_1.0,0,0,0,9
student284_Prompt2_1.0,0,2,0,22
student284_Capstone_1.0,0,0,0,11
student284_Prompt7_1.0,0,1,0,9
student284_Prompt8_1.0,1,3,0,17
student285_Prompt2_1.0,0,1,0,10
student285_Prompt5_1.0,0,3,0,10
student285_Prompt6_1.0,1,0,0,4
student285_Capstone_1.0,0,2,0,14
student285_Prompt4_1.0,0,0,0,10
student285_Prompt9_1.0,0,1,0,8
student285_Prompt3_1.0,0,4,0,9
student285_Integration3_0.9,0,1,0,19
student285_Prompt11_0.0,2,0,0,10
student285_Prompt10_1.0,0,1,0,4
student285_Prompt7_1.0,0,1,0,14
student285_Prompt8_1.0,0,1,0,10
student286_Prompt2_1.0,0,2,0,7
student286_Prompt5_1.0,0,4,0,11
student286_Prompt6_1.0,1,1,0,7
student286_Capstone_1.0,0,0,0,5
student286_Prompt4_1.0,0,1,0,9
student286_Prompt9_1.0,1,2,0,14
student286_Prompt3_1.0,0,2,1,13
student286_Integration3_1.0,0,4,0,16
student286_Prompt11_1.0,1,2,0,13
student286_Prompt10_1.0,0,3,0,20
student286_Prompt7_1.0,0,3,0,8
student286_Prompt8_1.0,0,1,0,11
student287_Prompt4_1.0,0,1,0,2
student287_Prompt9_1.0,2,6,0,40
student287_Prompt3_1.0,0,1,0,2
student287_Prompt6_1.0,0,3,0,4
student287_Integration3_1.0,0,3,0,19
student287_Prompt5_1.0,0,1,0,3
student287_Prompt10_1.0,0,1,0,8
student287_Prompt2_1.0,0,1,0,11
student287_Capstone_1.0,1,2,0,14
student287_Prompt7_1.0,0,1,0,4
student287_Prompt8_1.0,0,1,0,2
student288_Prompt4_1.0,0,1,0,16
student288_Prompt9_1.0,1,0,0,8
student288_Prompt3_1.0,0,3,0,4
student288_Prompt6_1.0,1,1,0,6
student288_Integration3_1.0,0,1,0,27
student288_Prompt5_1.0,0,1,0,7
student288_Prompt10_1.0,0,2,0,14
student288_Prompt2_1.0,0,7,0,19
student288_Capstone_1.0,1,10,0,41
student288_Prompt7_1.0,0,2,0,13
student288_Prompt8_1.0,0,1,0,10
student289_Prompt2_1.0,0,1,0,4
student289_Prompt5_1.0,0,4,0,15
student289_Prompt6_1.0,1,1,0,7
student289_Capstone_1.0,1,1,0,16
student289_Prompt4_1.0,0,0,0,7
student289_Prompt9_1.0,1,1,0,7
student289_Prompt3_1.0,0,1,0,5
student289_Integration3_1.0,0,2,0,15
student289_Prompt11_1.0,1,2,0,7
student289_Prompt10_1.0,0,1,0,11
student289_Prompt7_1.0,0,1,0,8
student289_Prompt8_1.0,0,1,0,8
student290_Prompt4_1.0,0,0,1,16
student290_Prompt9_1.0,0,1,0,6
student290_Prompt3_1.0,0,1,0,2
student290_Prompt6_1.0,1,3,0,8
student290_Integration3_1.0,0,1,0,16
student290_Prompt5_1.0,0,2,0,7
student290_Prompt10_1.0,0,3,0,19
student290_Prompt2_1.0,0,1,0,7
student290_Capstone_1.0,0,0,0,13
student290_Prompt7_1.0,0,3,0,10
student290_Prompt8_1.0,0,2,0,9
student291_Prompt4_1.0,0,1,0,5
student291_Prompt9_1.0,0,1,0,3
student291_Prompt3_1.0,1,0,0,2
student291_Prompt6_1.0,0,3,0,9
student291_Integration3_1.0,1,1,0,21
student291_Prompt5_1.0,0,2,0,8
student291_Prompt10_0.0,0,1,0,6
student291_Prompt2_1.0,0,3,0,14
student291_Capstone_1.0,0,0,1,19
student291_Prompt7_1.0,0,1,0,5
student291_Prompt8_1.0,0,2,0,15
