source,target,value
12|11,25|,0.35
12|11,37|12,0.65
6|25,20|6,1
36|18,7|,0.16
36|18,12|36.18,1
29|12.36,1|29,1
21|12,12|21,0.2558139535
21|12,37|21,0.7441860465
12|1,29|,0.1538461538
12|1,37|12.1,1
36|26.2,33|,1
12|36.8,8|,0.1276595745
12|36.8,36|12.36,0.2127659574
12|36.8,37|12,0.6595744681
25|30,37|25,1
25|36,12|25,0.1830985915
25|36,36|25,0.1549295775
25|36,37|25,0.661971831
17|25,32|17,1
0|15.25,21|0.15.25,1
25|29,1|25,1
20|6,37|20,0.5432098765
20|6,12|20,0.1604938272
20|6,19|20.6,1
27|,37|27,1
27|,25|27,1
27|,12|27,1
27|,3|,0.0275
27|,36|27,1
27|,24|27,1
6|20.19.25,37|6,1
12|25,31|12,0.029925187
12|25,3|12,0.029925187
12|25,11|12,0.0274314214
12|25,15|12,0.029925187
12|25,36|12,0.1221945137
12|25,18|,0.029925187
12|25,13|12.25,1
12|25,10|,0.042394015
12|25,29|12.25,1
12|25,2|12,0.0274314214
12|25,34|12,0.0448877805
12|25,37|12,0.4837905237
12|25,19|12,0.0274314214
34|22,28|34,1
36|30,12|36,0.5714285714
36|30,4|,0.4285714286
37|7,12|37.7,0.6458333333
9|36,37|9,1
37|13,12|37.13,0.7741935484
12|26,37|12,1
6|36,37|6,1
12|18,25|,0.2564102564
12|18,37|12,0.7435897436
18|25,37|18,1
37|4,12|37.4,0.0780141844
11|9,18|,1
12|15.12,0|12,1
30|10.36,4|,1
12|36.1,37|12,1
8|25,37|8,1
12|37.1,29|,0.0708955224
12|37.1,36|12,0.0559701493
12|37.1,15|12,0.052238806
12|37.1,37|12,0.6902985075
12|37.1,31|12,0.0410447761
12|37.1,25|12.37,0.0895522388
25|18,36|25,0.2954545455
25|18,37|25,0.7045454545
12|22,28|12,1
6|,12|6,1
6|,36|6,0.8113207547
6|,20|6,0.5432098765
6|,37|6,1
6|,19|6,0.7586206897
6|,25|6,1
37|30,12|37.30,0.8625
12|37.12.17,37|12,1
25|12.31.12,29|25,1
20|19,6|20,1
13|12.25,37|13,1
12|36.27,37|12,1
30|10.12.36,4|,1
22|28,37|22,1
12|37.21,36|12,0.0550458716
12|37.21,19|12.37.21,1
12|37.21,37|12,0.7247706422
12|37.21,9|,0.0458715596
12|37.21,25|12.37,0.0733944954
37|1,12|37.1,0.052238806
12|37.33,36|12,0.0585585586
12|37.33,3|12,0.0900900901
12|37.33,2|12,0.0540540541
12|37.33,37|12,0.7252252252
12|37.33,25|12.37,0.0720720721
12|37.22,37|12,1
25|27,37|25,1
7|,31|7,1
7|,12|7,0.6136363636
7|,36|7,1
7|,18|7,0.5833333333
7|,37|7,1
7|,25|7,0.1463414634
36|28,12|36.28,1
3|12.36,24|3,1
12|37.16,8|,0.256097561
12|37.16,37|12,0.743902439
28|22.34,12|28,0.2837837838
28|22.34,37|28,0.7162162162
32|36,17|32,1
10|25,30|10.25,0.7380952381
1|29.25,37|1,0.7446808511
1|29.25,12|1,0.2553191489
36|32,17|36,0.3617021277
36|32,12|36,0.6382978723
11|18,37|11,1
29|36,37|,0.3846153846
29|36,1|29,0.6153846154
33|12.37.12,37|33,1
12|25.34,37|12,1
12|36,33|,0.002537427
12|36,6|12,0.0040598833
12|36,2|12,0.0096422228
12|36,17|12.36,1
12|36,24|12,0.0027911698
12|36,9|,0.0383151484
12|36,23|,0.0050748541
12|36,34|12,0.0073585384
12|36,36|12.36,1
12|36,13|,0.018015732
12|36,0|12.36,1
12|36,28|12,0.002537427
12|36,7|,0.004313626
12|36,3|12.36,1
12|36,26|12,0.0032986552
12|36,4|,0.0030449125
12|36,25|12.36,0.2432432432
12|36,29|12.36,1
12|36,21|12,0.0045673687
12|36,31|12.36,0.3333333333
12|36,11|12.36,1
12|36,30|12,0.0030449125
12|36,8|,0.0312103527
12|36,10|12.36,1
12|36,18|12.36,0.5833333333
12|36,15|12.36,0.44
12|36,32|12.36,0.6181818182
12|36,20|12,0.0076122811
12|36,1|12.36,1
12|36,37|12,0.5364120782
12|36,19|12,0.0162395331
12|36,22|12,0.0073585384
26|36,33|,1
25|2,26|25,1
21|0.12,37|21,1
19|12,20|19,0.461038961
19|12,6|19.12,1
19|12,36|19,0.0941558442
19|12,12|19,0.1071428571
19|12,25|,0.0357142857
19|12,37|19,0.1298701299
