student_assignment_grade,struc0,struc1,struc2,struc3
student214_Prompt5_1.0,0,3,2,10
student214_Capstone_1.0,0,0,2,4
student214_Prompt6_1.0,2,0,0,6
student214_Prompt8_1.0,0,0,1,5
student214_Integration3_1.0,5,3,6,24
student214_Prompt2_1.0,4,6,11,23
student215_Prompt9_1.0,2,1,1,11
student215_Prompt6_1.0,1,0,0,5
student215_Prompt4_0.5,1,2,0,9
student215_Prompt10_1.0,3,2,4,12
student215_Prompt3_1.0,0,0,0,2
student215_Integration3_1.0,4,3,2,20
student215_Prompt7_1.0,3,1,1,10
student215_Prompt2_1.0,2,1,0,6
student216_Prompt9_1.0,4,0,1,9
student216_Prompt6_1.0,2,0,0,9
student216_Prompt4_1.0,1,1,1,11
student216_Prompt10_1.0,2,1,1,8
student216_Prompt5_1.0,2,1,2,11
student216_Prompt3_1.0,2,1,1,6
student216_Integration3_1.0,1,2,2,17
student216_Prompt11_1.0,4,4,4,9
student216_Prompt7_1.0,3,0,2,10
student216_Prompt2_1.0,3,5,9,17
student217_Prompt9_1.0,0,0,0,5
student217_Prompt6_1.0,1,0,0,5
student217_Prompt7_1.0,4,1,0,14
student217_Prompt10_1.0,0,0,0,2
student217_Prompt5_1.0,2,1,0,9
student217_Capstone_1.0,1,1,3,8
student217_Prompt1_1.0,0,0,0,3
student217_Integration3_1.0,0,2,4,20
student217_Prompt11_1.0,2,3,2,8
student217_Prompt2_1.0,3,3,8,22
student218_Prompt9_1.0,1,3,4,16
student218_Prompt6_1.0,0,0,0,2
student218_Prompt4_1.0,1,1,2,13
student218_Prompt10_1.0,1,1,1,12
student218_Prompt5_1.0,1,1,1,10
student218_Prompt3_1.0,0,0,0,4
student218_Prompt7_1.0,3,1,1,8
student219_Prompt9_1.0,1,1,2,15
student219_Prompt6_1.0,2,0,1,9
student219_Prompt4_1.0,2,2,3,17
student219_Prompt10_1.0,5,2,3,15
student219_Prompt5_1.0,3,4,3,16
student219_Capstone_0.9,1,1,5,5
student219_Prompt3_1.0,4,1,1,12
student219_Integration3_1.0,0,4,1,17
student220_Prompt9_1.0,3,0,1,12
student220_Prompt6_1.0,2,0,1,11
student220_Prompt4_1.0,3,1,0,9
student220_Prompt8_1.0,0,2,1,9
student220_Integration3_1.0,1,4,8,23
student220_Prompt11_1.0,2,2,1,9
student220_Prompt2_1.0,1,1,5,21
student221_Prompt9_1.0,5,2,7,23
student221_Prompt4_0.5,1,0,0,7
student221_Prompt8_1.0,2,0,0,8
student221_Capstone_1.0,1,1,3,9
student221_Prompt11_1.0,0,0,0,3
student221_Prompt7_1.0,2,0,3,8
student221_Prompt2_1.0,0,0,4,10
student222_Prompt9_1.0,2,0,3,10
student222_Prompt3_1.0,5,2,1,15
student222_Prompt4_1.0,6,5,4,19
student222_Prompt10_1.0,1,1,1,8
student222_Prompt5_1.0,1,1,0,10
student222_Capstone_1.0,0,0,0,7
student222_Prompt8_1.0,0,1,1,8
student222_Integration3_0.9,1,1,5,14
student222_Prompt7_1.0,2,0,2,7
student223_Prompt9_1.0,0,0,0,7
student223_Prompt3_1.0,0,0,0,5
student223_Prompt4_1.0,1,1,0,6
student223_Prompt5_1.0,2,0,0,10
student223_Prompt6_1.0,0,0,0,7
student223_Prompt8_1.0,0,1,1,11
student223_Prompt7_1.0,0,0,1,5
student223_Prompt2_1.0,3,4,7,17
student224_Prompt9_1.0,1,0,2,12
student224_Prompt6_1.0,1,0,1,10
student224_Prompt4_1.0,2,1,1,19
student224_Prompt5_1.0,1,1,1,11
student224_Prompt3_1.0,5,4,1,14
student224_Integration3_1.0,0,3,6,31
student224_Prompt7_1.0,3,0,1,9
student224_Prompt2_1.0,7,3,4,19
student225_Prompt9_1.0,1,1,2,11
student225_Prompt6_1.0,2,0,2,9
student225_Prompt10_1.0,2,4,4,13
student225_Prompt3_1.0,2,1,2,10
student225_Capstone_1.0,1,2,6,10
student225_Prompt2_1.0,1,1,2,6
student226_Prompt9_1.0,2,2,3,13
student226_Prompt6_1.0,2,1,5,14
student226_Prompt4_1.0,1,2,1,6
student226_Prompt10_1.0,2,0,2,8
student226_Prompt3_1.0,4,5,6,21
student226_Integration3_1.0,4,5,3,26
student226_Prompt11_1.0,4,1,2,5
student226_Prompt7_1.0,6,2,4,16
student227_Prompt9_1.0,4,1,2,13
student227_Prompt6_1.0,0,0,2,4
student227_Prompt4_1.0,2,1,0,9
student227_Prompt10_1.0,2,1,1,5
student227_Prompt5_1.0,2,3,0,12
student227_Capstone_1.0,0,0,7,8
student227_Prompt8_1.0,0,1,1,10
student227_Integration3_1.0,5,3,1,22
student227_Prompt11_1.0,1,2,1,10
student227_Prompt7_1.0,5,2,4,17
student228_Prompt9_1.0,0,0,0,2
student228_Prompt6_1.0,0,0,0,2
student228_Prompt7_1.0,5,0,6,19
student228_Prompt10_1.0,0,0,0,2
student228_Prompt5_1.0,3,1,1,10
student228_Capstone_0.9,3,3,8,16
student228_Prompt3_1.0,0,0,0,2
student228_Integration3_0.9,4,4,6,32
student228_Prompt2_1.0,1,1,4,17
student229_Prompt9_1.0,1,1,1,3
student229_Prompt3_1.0,0,0,0,2
student229_Prompt7_1.0,2,3,4,19
student229_Prompt6_1.0,2,1,3,14
student229_Prompt8_1.0,0,1,2,5
student229_Capstone_0.9,3,4,3,14
student229_Prompt2_1.0,0,0,1,10
student230_Prompt9_1.0,15,8,10,26
student230_Prompt4_1.0,0,0,1,12
student230_Prompt10_1.0,0,0,0,2
student230_Prompt8_1.0,0,0,0,2
student230_Prompt3_1.0,0,0,0,2
student230_Integration3_0.9,4,5,8,35
student230_Prompt7_1.0,2,0,0,8
student230_Prompt6_0.8,4,1,2,14
student230_Prompt5_1.0,4,1,4,23
student230_Capstone_0.9,0,0,0,3
student230_Prompt11_1.0,0,0,0,3
student230_Prompt2_1.0,2,3,1,22
student231_Prompt9_1.0,2,2,1,11
student231_Prompt3_1.0,0,0,0,5
student231_Prompt4_1.0,2,0,0,8
student231_Prompt10_1.0,3,0,3,8
student231_Prompt5_1.0,2,3,0,10
student231_Prompt6_1.0,0,0,0,2
student231_Prompt8_1.0,3,2,0,9
student231_Capstone_1.0,5,6,12,20
student231_Prompt11_1.0,2,1,3,7
student231_Prompt7_1.0,3,1,0,11
student231_Prompt2_1.0,1,1,4,10
student232_Prompt9_0.8,1,1,3,13
student232_Prompt3_1.0,0,0,0,4
student232_Prompt4_1.0,6,4,1,19
student232_Prompt10_1.0,3,3,2,23
student232_Capstone_0.9,3,2,7,15
student232_Prompt8_1.0,0,0,0,9
student232_Integration3_1.0,1,5,6,21
student232_Prompt7_1.0,4,2,2,16
student232_Prompt2_1.0,2,2,5,16
student233_Prompt3_1.0,2,0,0,7
student233_Prompt4_1.0,0,2,0,14
student233_Prompt10_1.0,3,4,3,16
student233_Prompt5_1.0,2,0,1,10
student233_Capstone_1.0,0,0,0,1
student233_Prompt6_1.0,2,0,2,15
student233_Prompt8_1.0,0,1,1,6
student233_Integration3_0.9,2,0,4,22
student233_Prompt7_1.0,3,1,0,11
student233_Prompt2_1.0,1,0,3,8
student234_Prompt9_1.0,0,0,0,6
student234_Prompt4_1.0,4,2,0,11
student234_Prompt10_1.0,5,2,2,12
student234_Prompt8_1.0,0,1,1,9
student234_Prompt3_1.0,0,0,0,2
student234_Integration3_1.0,3,1,0,12
student234_Prompt7_1.0,4,1,4,14
student234_Prompt6_1.0,4,2,0,17
student234_Prompt5_1.0,0,1,2,11
student234_Capstone_1.0,1,1,1,9
student234_Prompt11_1.0,6,7,8,25
student234_Prompt2_1.0,2,3,4,8
student235_Prompt9_1.0,2,2,0,9
student235_Prompt6_1.0,0,0,0,6
student235_Prompt4_1.0,3,3,1,11
student235_Prompt10_1.0,4,1,1,9
student235_Prompt5_1.0,2,0,1,8
student235_Prompt8_1.0,4,2,0,9
student235_Integration3_0.9,3,2,0,16
student235_Prompt11_1.0,3,1,1,6
student235_Prompt7_1.0,3,1,0,13
student235_Prompt2_1.0,1,2,8,15
student236_Prompt9_1.0,0,0,0,9
student236_Prompt3_1.0,1,0,0,5
student236_Capstone_1.0,5,3,11,26
student236_Prompt10_1.0,2,0,3,15
student236_Prompt5_1.0,8,5,2,23
student236_Prompt6_1.0,0,0,0,2
student236_Prompt8_1.0,1,4,9,35
student236_Integration3_1.0,6,3,2,24
student237_Prompt9_1.0,5,2,2,14
student237_Prompt3_1.0,0,0,0,2
student237_Prompt4_1.0,4,2,0,11
student237_Prompt10_1.0,1,1,1,7
student237_Prompt5_1.0,1,1,1,11
student237_Capstone_0.9,5,1,3,7
student237_Prompt8_1.0,3,2,0,9
student237_Integration3_1.0,2,3,3,16
student237_Prompt11_1.0,1,1,5,8
student237_Prompt7_1.0,0,0,0,5
student237_Prompt2_1.0,6,3,9,17
student238_Prompt9_1.0,5,3,9,20
student238_Prompt4_1.0,0,0,0,2
student238_Prompt10_1.0,0,0,0,3
student238_Prompt5_1.0,4,2,1,13
student238_Capstone_1.0,2,2,6,11
student238_Prompt8_1.0,0,1,4,9
student238_Integration3_1.0,0,0,0,2
student238_Prompt11_1.0,0,0,0,3
student238_Prompt2_1.0,12,13,12,37
student239_Prompt9_1.0,2,0,1,10
student239_Prompt4_1.0,2,1,2,17
student239_Prompt10_1.0,2,0,0,8
student239_Prompt5_1.0,2,3,2,17
student239_Capstone_1.0,1,1,4,16
student239_Prompt3_1.0,2,0,1,14
student239_Integration3_1.0,1,4,6,15
student239_Prompt2_1.0,2,0,6,14
student240_Prompt3_1.0,1,0,3,13
student240_Prompt4_1.0,1,1,0,9
student240_Prompt10_1.0,1,1,1,4
student240_Prompt5_1.0,2,1,0,9
student240_Prompt6_1.0,3,1,1,12
student240_Prompt8_1.0,2,4,4,15
student240_Integration3_1.0,9,9,6,34
student240_Prompt7_1.0,3,0,4,9
student240_Prompt2_1.0,0,0,0,4
student241_Prompt9_1.0,2,5,2,20
student241_Prompt6_1.0,5,2,1,14
student241_Prompt4_1.0,1,1,1,8
student241_Prompt10_1.0,2,2,3,7
student241_Prompt5_1.0,2,0,1,11
student241_Capstone_1.0,1,1,5,8
student241_Prompt3_1.0,0,0,2,4
student241_Integration3_1.0,0,1,3,8
student241_Prompt11_1.0,1,4,6,13
student241_Prompt7_1.0,3,0,3,15
student241_Prompt2_1.0,4,3,6,20
student242_Prompt3_1.0,2,1,1,6
student242_Prompt4_1.0,3,2,2,19
student242_Prompt10_1.0,2,3,6,19
student242_Capstone_0.9,2,2,6,13
student242_Prompt6_1.0,2,0,2,11
student242_Prompt8_1.0,1,2,2,6
student242_Integration3_1.0,0,2,4,29
student242_Prompt11_1.0,2,5,0,8
student242_Prompt7_1.0,3,0,1,7
student242_Prompt2_1.0,4,6,9,12
student243_Prompt9_1.0,4,1,1,12
student243_Prompt4_1.0,2,4,1,13
student243_Prompt10_1.0,2,2,3,6
student243_Prompt5_1.0,2,3,2,19
student243_Prompt3_1.0,1,2,2,16
student243_Integration3_1.0,2,4,5,25
student243_Prompt2_1.0,2,2,4,10
student244_Prompt9_1.0,1,3,2,19
student244_Prompt6_1.0,1,1,2,11
student244_Prompt4_1.0,1,1,0,11
student244_Prompt10_1.0,2,1,2,14
student244_Prompt5_1.0,2,1,2,24
student244_Capstone_1.0,0,2,3,12
student244_Prompt8_1.0,2,4,6,20
student244_Integration3_1.0,1,0,2,9
student244_Prompt7_1.0,3,1,1,11
student245_Prompt3_1.0,1,0,2,11
student245_Prompt4_1.0,2,2,1,14
student245_Prompt10_1.0,2,2,3,8
student245_Prompt5_0.5,1,3,4,18
student245_Capstone_1.0,7,5,9,26
student245_Prompt6_1.0,5,2,2,13
student245_Prompt8_1.0,2,2,1,11
student245_Integration3_1.0,2,7,11,31
student245_Prompt7_1.0,4,3,3,15
student245_Prompt2_1.0,3,3,6,15
student246_Prompt9_1.0,6,1,1,14
student246_Prompt3_1.0,2,2,4,11
student246_Prompt4_1.0,0,0,0,5
student246_Prompt10_1.0,1,1,1,7
student246_Prompt5_1.0,4,4,1,23
student246_Prompt6_1.0,0,0,0,5
student246_Prompt8_1.0,5,1,3,14
student246_Integration3_0.9,0,1,0,16
student246_Prompt7_1.0,5,1,1,11
student246_Prompt2_1.0,2,3,6,17
student247_Prompt3_1.0,0,0,2,4
student247_Prompt4_1.0,4,2,2,19
student247_Prompt10_1.0,2,3,1,8
student247_Prompt5_1.0,2,0,0,6
student247_Capstone_1.0,3,3,5,12
student247_Prompt8_1.0,1,2,2,8
student247_Integration3_1.0,1,3,10,20
student247_Prompt11_1.0,4,3,3,7
student247_Prompt7_1.0,2,0,3,9
student247_Prompt2_1.0,1,3,4,10
student248_Prompt6_1.0,4,3,2,38
student248_Prompt4_1.0,1,2,1,6
student248_Prompt10_1.0,0,0,0,2
student248_Capstone_1.0,0,1,3,3
student248_Prompt8_1.0,2,1,1,9
student248_Integration3_1.0,1,2,4,20
student248_Prompt11_1.0,2,2,1,14
student248_Prompt7_1.0,0,0,0,5
student248_Prompt2_1.0,9,8,17,41
student249_Prompt3_1.0,1,0,0,7
student249_Capstone_0.9,1,1,10,12
student249_Prompt10_1.0,6,2,4,20
student249_Prompt5_0.9,2,0,0,12
student249_Prompt8_1.0,0,0,0,5
student249_Integration3_0.9,1,0,2,14
student249_Prompt2_1.0,2,0,3,9
student250_Prompt9_1.0,2,0,1,6
student250_Prompt6_1.0,2,0,0,6
student250_Prompt10_1.0,1,1,1,8
student250_Prompt3_1.0,0,0,0,4
student250_Prompt8_1.0,1,1,1,10
student250_Capstone_1.0,1,1,3,9
student250_Prompt2_1.0,2,1,2,8
student251_Prompt3_1.0,0,0,2,4
student251_Prompt7_1.0,0,2,3,21
student251_Prompt10_1.0,1,1,4,17
student251_Prompt6_1.0,0,0,0,2
student251_Prompt8_1.0,2,0,1,6
student251_Capstone_0.6,1,2,0,8
student251_Prompt1_0.5,0,0,0,5
student252_Prompt9_1.0,0,0,0,6
student252_Prompt3_1.0,1,0,0,7
student252_Prompt4_1.0,0,1,0,5
student252_Prompt10_1.0,4,1,3,10
student252_Prompt5_1.0,2,2,1,15
student252_Capstone_0.9,2,1,3,13
student252_Prompt8_1.0,0,1,1,8
student252_Integration3_0.9,3,4,5,19
student252_Prompt11_1.0,2,1,1,9
student252_Prompt7_1.0,0,0,0,2
student252_Prompt2_1.0,3,4,8,15
student253_Prompt3_1.0,5,4,1,14
student253_Prompt4_1.0,2,6,4,11
student253_Prompt10_1.0,3,3,4,18
student253_Prompt5_1.0,3,1,2,9
student253_Prompt6_1.0,3,2,2,10
student253_Prompt8_1.0,0,1,2,9
student253_Prompt11_1.0,1,0,5,7
student253_Prompt7_1.0,3,4,2,13
student254_Prompt9_1.0,1,1,1,8
student254_Prompt3_1.0,1,0,5,19
student254_Prompt4_1.0,0,0,0,3
student254_Prompt10_1.0,4,1,1,10
student254_Prompt5_1.0,2,2,1,13
student254_Capstone_1.0,1,1,9,10
student254_Prompt8_1.0,3,0,1,7
student254_Integration3_1.0,2,1,1,10
student254_Prompt11_0.0,3,3,0,11
student254_Prompt7_1.0,0,0,0,7
student255_Prompt9_1.0,2,0,1,9
student255_Prompt6_1.0,0,0,0,4
student255_Prompt4_1.0,2,5,3,14
student255_Prompt10_1.0,1,1,1,7
student255_Prompt5_1.0,1,1,0,11
student255_Prompt3_1.0,3,1,1,12
student255_Integration3_1.0,2,3,2,16
student255_Prompt7_1.0,5,1,4,14
student255_Prompt2_1.0,1,0,5,6
student256_Prompt9_1.0,2,1,3,28
student256_Prompt3_1.0,2,1,2,28
student256_Prompt4_1.0,2,1,2,16
student256_Prompt10_1.0,2,1,1,9
student256_Capstone_1.0,3,3,9,21
student256_Prompt8_1.0,3,3,2,20
student256_Integration3_0.9,2,4,8,20
student256_Prompt7_1.0,2,1,2,12
student256_Prompt2_1.0,3,3,6,19
student257_Prompt9_1.0,4,1,1,15
student257_Prompt3_1.0,1,1,1,18
student257_Prompt4_1.0,2,3,3,19
student257_Prompt10_1.0,2,1,1,8
student257_Prompt5_1.0,3,4,2,16
student257_Capstone_1.0,1,2,3,14
student257_Prompt6_1.0,2,1,1,12
student257_Prompt8_1.0,0,1,1,8
student257_Integration3_0.9,1,1,6,16
student257_Prompt11_1.0,2,1,2,7
student257_Prompt7_1.0,5,3,2,11
student258_Prompt3_1.0,3,2,2,14
student258_Prompt4_1.0,1,1,1,4
student258_Prompt5_1.0,0,0,0,5
student258_Prompt6_1.0,0,0,0,3
student258_Prompt8_1.0,3,1,0,7
student258_Integration3_1.0,1,4,10,17
student258_Prompt11_1.0,0,0,0,1
student258_Prompt7_1.0,0,0,0,2
student258_Prompt2_1.0,15,16,12,52
student259_Prompt9_1.0,1,0,1,8
student259_Prompt3_1.0,0,0,0,5
student259_Prompt4_1.0,0,0,0,6
student259_Prompt10_1.0,1,1,1,6
student259_Prompt5_1.0,3,1,0,16
student259_Prompt8_1.0,0,2,1,5
student259_Integration3_1.0,1,4,1,18
student259_Prompt11_1.0,1,1,1,6
student259_Prompt7_1.0,2,0,0,9
student259_Prompt2_1.0,3,1,6,17
student260_Prompt9_1.0,0,0,0,7
student260_Prompt6_1.0,8,3,1,22
student260_Prompt4_1.0,2,2,0,10
student260_Prompt10_1.0,0,0,0,4
student260_Prompt5_1.0,2,3,0,11
student260_Capstone_1.0,5,3,5,13
student260_Prompt3_1.0,0,0,0,2
student260_Integration3_1.0,0,2,3,6
student260_Prompt7_0.0,2,0,0,9
student260_Prompt2_1.0,3,2,5,13
student261_Prompt9_0.5,3,2,2,10
student261_Prompt3_1.0,1,1,3,8
student261_Prompt4_1.0,2,3,2,15
student261_Prompt10_0.8,1,2,3,15
student261_Prompt5_1.0,2,0,1,10
student261_Prompt6_1.0,2,0,5,19
student261_Prompt8_1.0,2,3,3,8
student261_Capstone_1.0,4,5,11,30
student261_Prompt7_1.0,4,1,3,18
student261_Prompt2_1.0,5,6,8,22
student262_Prompt6_1.0,0,0,0,2
student262_Prompt4_1.0,3,1,0,9
student262_Prompt10_1.0,0,0,0,4
student262_Prompt5_1.0,1,1,1,9
student262_Prompt8_1.0,1,0,0,8
student262_Integration3_1.0,4,5,5,28
student262_Prompt11_1.0,0,0,5,7
student262_Prompt2_1.0,0,0,1,3
student263_Prompt3_1.0,5,4,3,16
student263_Prompt4_1.0,1,1,1,7
student263_Prompt10_1.0,4,4,5,13
student263_Prompt5_1.0,3,1,2,10
student263_Capstone_1.0,1,1,4,7
student263_Prompt6_1.0,1,1,2,7
student263_Prompt8_1.0,0,1,1,8
student263_Integration3_0.9,1,2,7,21
student263_Prompt11_1.0,2,1,4,17
student263_Prompt7_1.0,2,1,0,11
student263_Prompt2_1.0,3,6,8,27
student264_Prompt6_1.0,1,0,2,7
student264_Prompt4_1.0,0,2,0,13
student264_Prompt10_1.0,0,0,0,5
student264_Prompt5_1.0,2,0,1,10
student264_Prompt3_1.0,0,0,0,10
student264_Capstone_1.0,2,2,11,17
student264_Prompt7_1.0,2,2,1,11
student265_Prompt6_1.0,0,0,0,3
student265_Prompt4_1.0,2,1,1,7
student265_Prompt10_1.0,2,3,3,12
student265_Prompt5_1.0,6,5,2,16
student265_Prompt8_1.0,1,2,3,11
student265_Integration3_1.0,2,0,4,8
student265_Prompt11_1.0,3,5,3,8
student265_Prompt7_1.0,3,2,1,9
student266_Prompt9_1.0,0,0,0,6
student266_Prompt3_1.0,2,2,3,17
student266_Capstone_1.0,1,4,10,15
student266_Prompt6_1.0,7,11,9,39
student267_Prompt9_1.0,0,2,2,12
student267_Prompt3_1.0,0,0,0,2
student267_Capstone_1.0,3,1,13,15
student267_Prompt5_1.0,3,1,3,18
student267_Prompt6_1.0,0,0,0,2
student267_Prompt8_1.0,1,1,4,13
student267_Integration3_1.0,4,5,9,31
student267_Prompt11_1.0,0,0,1,9
student267_Prompt2_1.0,1,2,6,10
student268_Prompt9_1.0,3,1,2,6
student268_Prompt4_1.0,2,5,1,13
student268_Prompt5_1.0,3,2,2,11
student268_Prompt8_1.0,3,3,7,16
student268_Capstone_1.0,8,7,15,21
student268_Prompt11_1.0,2,1,5,10
student268_Prompt7_1.0,2,2,2,10
student269_Prompt9_1.0,2,2,4,18
student269_Prompt4_1.0,0,4,1,15
student269_Prompt10_1.0,1,1,2,16
student269_Prompt5_1.0,3,1,2,12
student269_Capstone_1.0,1,1,8,12
student269_Prompt8_1.0,2,2,2,12
student269_Integration3_1.0,1,5,1,25
student269_Prompt2_1.0,3,2,7,15
student270_Prompt3_1.0,3,2,1,14
student270_Prompt4_1.0,2,3,3,12
student270_Prompt10_1.0,2,1,1,5
student270_Prompt5_1.0,3,3,3,16
student270_Capstone_1.0,1,1,5,7
student270_Prompt8_1.0,5,2,5,20
student270_Integration3_1.0,2,2,1,18
student270_Prompt11_1.0,2,2,1,8
student270_Prompt7_1.0,2,2,3,9
student270_Prompt2_1.0,0,0,2,4
student271_Prompt9_1.0,3,4,5,19
student271_Prompt3_1.0,0,0,0,12
student271_Prompt4_1.0,1,2,2,13
student271_Capstone_0.9,1,1,10,12
student271_Prompt5_1.0,2,0,3,15
student271_Prompt6_1.0,3,1,1,14
student271_Prompt8_1.0,1,1,3,9
student271_Integration3_1.0,5,7,8,50
student271_Prompt7_1.0,2,0,5,19
student271_Prompt2_1.0,4,5,13,25
student272_Prompt9_1.0,2,1,3,9
student272_Prompt6_1.0,3,2,0,10
student272_Prompt4_1.0,1,2,3,18
student272_Prompt10_1.0,3,2,1,17
student272_Prompt5_1.0,2,1,0,19
student272_Prompt8_1.0,0,2,5,14
student272_Integration3_1.0,1,3,2,25
student272_Prompt7_1.0,2,1,0,7
student272_Prompt2_1.0,1,2,8,25
student273_Prompt9_1.0,6,6,4,16
student273_Prompt3_0.0,0,0,0,3
student273_Prompt4_1.0,2,2,0,11
student273_Prompt10_1.0,8,5,4,15
student273_Prompt5_1.0,3,3,0,12
student273_Capstone_0.9,2,2,6,12
student273_Prompt8_1.0,2,1,1,8
student273_Integration3_1.0,8,7,7,23
student273_Prompt7_1.0,1,0,0,8
student273_Prompt2_1.0,1,3,5,9
student274_Prompt9_1.0,5,4,5,13
student274_Prompt6_1.0,7,4,4,16
student274_Prompt7_1.0,4,0,2,16
student274_Prompt10_1.0,1,1,1,4
student274_Prompt5_1.0,1,3,2,19
student274_Capstone_1.0,1,1,3,9
student274_Prompt3_1.0,1,0,0,6
student274_Integration3_1.0,2,6,4,21
student274_Prompt11_1.0,3,3,6,10
student275_Prompt3_1.0,1,0,2,12
student275_Prompt4_1.0,0,0,1,9
student275_Capstone_1.0,4,3,11,21
student275_Prompt5_1.0,2,1,1,6
student275_Prompt8_1.0,1,1,0,6
student275_Integration3_0.9,4,3,5,41
student275_Prompt11_1.0,2,1,1,6
student275_Prompt2_1.0,0,0,0,4
student275_Prompt1_1.0,0,0,0,5
student276_Prompt9_1.0,0,0,0,4
student276_Prompt4_1.0,1,1,0,9
student276_Prompt10_1.0,0,1,1,7
student276_Prompt8_1.0,0,1,1,8
student276_Prompt3_1.0,1,0,0,5
student276_Integration3_1.0,0,3,1,13
student276_Prompt7_1.0,2,0,2,8
student276_Prompt6_1.0,1,0,0,8
student276_Prompt5_1.0,2,0,0,10
student276_Capstone_0.9,8,3,15,32
student276_Prompt11_1.0,0,0,0,4
student276_Prompt2_1.0,2,2,5,8
student277_Prompt9_1.0,0,0,0,2
student277_Prompt3_1.0,3,2,4,17
student277_Prompt7_1.0,1,1,1,10
student277_Prompt10_1.0,0,0,0,5
student277_Capstone_0.9,4,4,9,17
student277_Prompt6_1.0,0,0,0,5
student277_Prompt8_1.0,4,2,1,7
student277_Integration3_1.0,0,1,0,15
student277_Prompt2_1.0,0,0,0,4
student278_Prompt9_1.0,4,1,1,10
student278_Prompt4_1.0,2,3,2,11
student278_Prompt10_1.0,6,3,2,15
student278_Prompt8_1.0,3,2,1,13
student278_Prompt3_1.0,2,1,0,14
student278_Integration3_1.0,0,2,1,10
student278_Prompt7_1.0,7,2,2,22
student278_Prompt6_1.0,1,1,0,14
student278_Prompt5_1.0,3,1,2,12
student278_Capstone_1.0,1,1,3,12
student278_Prompt11_1.0,3,2,3,9
student278_Prompt2_1.0,3,7,8,19
student279_Prompt6_1.0,0,1,2,18
student279_Prompt4_1.0,6,7,3,22
student279_Prompt10_1.0,2,1,0,17
student279_Prompt5_1.0,6,6,6,26
student279_Prompt3_1.0,4,3,0,19
student279_Capstone_1.0,1,1,5,9
student279_Prompt7_1.0,5,3,2,19
student280_Prompt9_1.0,5,5,4,15
student280_Prompt6_1.0,2,0,1,9
student280_Prompt4_1.0,3,2,4,20
student280_Capstone_0.9,4,6,14,20
student280_Prompt8_1.0,3,2,4,12
student280_Integration3_1.0,11,6,4,32
student280_Prompt11_1.0,6,3,3,15
student280_Prompt7_1.0,1,0,2,9
student280_Prompt2_1.0,3,6,8,11
student281_Prompt9_1.0,2,1,1,13
student281_Prompt3_1.0,1,0,1,8
student281_Prompt7_1.0,3,2,2,13
student281_Prompt10_1.0,1,1,1,10
student281_Prompt5_1.0,4,1,2,14
student281_Capstone_0.9,1,1,5,10
student281_Prompt6_1.0,1,0,1,6
student281_Prompt8_1.0,0,1,2,18
student281_Integration3_0.9,2,2,5,12
student281_Prompt11_1.0,3,3,3,7
student281_Prompt2_1.0,3,3,9,28
student282_Prompt3_1.0,0,0,0,5
student282_Prompt4_1.0,6,2,1,13
student282_Prompt10_1.0,4,3,2,15
student282_Prompt5_1.0,1,2,0,8
student282_Prompt6_1.0,0,1,0,10
student282_Prompt8_1.0,4,2,1,10
student282_Integration3_0.9,2,0,2,12
student282_Prompt11_1.0,3,2,0,7
student282_Prompt7_1.0,2,0,0,9
student282_Prompt2_1.0,0,0,1,3
student283_Prompt9_1.0,4,1,1,11
student283_Prompt3_1.0,1,1,0,9
student283_Prompt4_1.0,1,1,0,9
student283_Prompt10_1.0,2,1,3,10
student283_Prompt8_1.0,1,2,6,15
student283_Integration3_1.0,0,2,3,38
student283_Prompt11_1.0,4,4,7,19
student283_Prompt7_1.0,3,0,4,15
student283_Prompt2_1.0,2,0,2,11
student284_Prompt9_1.0,7,4,3,27
student284_Prompt6_1.0,0,0,0,5
student284_Prompt4_1.0,6,4,1,26
student284_Prompt10_1.0,1,1,1,6
student284_Prompt5_1.0,4,1,3,21
student284_Capstone_1.0,0,0,2,5
student284_Prompt3_1.0,0,0,0,5
student284_Integration3_1.0,2,7,9,18
student284_Prompt7_1.0,7,2,0,17
student284_Prompt2_1.0,2,1,4,9
student285_Prompt9_1.0,2,0,1,8
student285_Prompt4_1.0,0,1,0,6
student285_Prompt10_0.5,1,1,1,6
student285_Prompt5_1.0,4,2,5,17
student285_Capstone_0.9,0,0,0,5
student285_Prompt8_1.0,0,1,2,9
student285_Integration3_1.0,1,1,0,16
student285_Prompt2_1.0,2,0,1,10
student286_Prompt9_1.0,2,1,1,9
student286_Prompt6_1.0,0,0,0,5
student286_Prompt4_1.0,3,2,2,19
student286_Prompt10_1.0,0,0,0,2
student286_Prompt5_1.0,2,1,0,8
student286_Prompt8_0.8,3,0,0,8
student286_Integration3_1.0,1,3,3,14
student286_Prompt11_1.0,0,0,0,2
student286_Prompt2_1.0,0,0,0,2
student287_Prompt9_1.0,17,11,14,38
student287_Prompt3_1.0,0,0,0,2
student287_Prompt4_1.0,0,0,0,2
student287_Prompt10_1.0,1,1,3,8
student287_Prompt5_1.0,0,0,0,3
student287_Capstone_1.0,1,1,4,19
student287_Prompt6_1.0,0,0,2,4
student287_Prompt8_1.0,0,0,0,2
student287_Integration3_1.0,1,5,11,13
student287_Prompt7_1.0,0,0,0,4
student287_Prompt2_1.0,2,1,6,10
student288_Prompt9_1.0,3,0,2,12
student288_Prompt3_1.0,0,0,0,7
student288_Prompt4_1.0,0,0,0,5
