student_assignment_grade,struc0,struc1,struc2,struc3
student178_Prompt8_1.0,5,2,13,0
student178_Prompt7_1.0,3,2,14,0
student178_Prompt3_1.0,0,2,5,0
student178_Prompt9_1.0,3,1,7,1
student178_Prompt5_1.0,3,2,5,1
student178_Prompt6_1.0,3,0,20,0
student178_Integration3_1.0,0,0,4,0
student178_Prompt10_1.0,0,0,4,0
student178_Prompt4_1.0,1,4,6,0
student178_Prompt2_1.0,5,2,24,0
student178_ePortfolioLink_1.0,0,0,2,0
student178_Capstone_1.0,1,2,10,0
student179_Prompt8_1.0,6,6,8,0
student179_Prompt7_1.0,2,2,7,0
student179_Prompt3_1.0,1,6,15,0
student179_Prompt9_1.0,1,0,7,0
student179_Prompt5_1.0,3,2,8,0
student179_Prompt6_1.0,0,0,2,0
student179_Integration3_0.9,1,0,10,0
student179_Prompt10_1.0,0,1,8,0
student179_Prompt11_1.0,0,0,2,0
student179_Prompt4_1.0,0,0,1,0
student179_Prompt2_1.0,2,1,7,0
student179_ePortfolioLink_1.0,0,0,1,0
student179_Capstone_1.0,1,3,7,0
student180_Prompt8_1.0,7,2,7,0
student180_Prompt7_1.0,4,6,10,0
student180_Prompt3_1.0,0,0,2,0
student180_Prompt9_1.0,4,2,7,0
student180_Prompt5_1.0,1,6,4,0
student180_Prompt6_1.0,0,0,3,0
student180_Integration3_1.0,9,9,37,0
student180_Prompt10_1.0,0,0,9,0
student180_Prompt11_1.0,0,0,2,0
student180_Prompt4_1.0,2,4,4,0
student180_Prompt2_1.0,1,2,6,0
student180_ePortfolioLink_1.0,2,1,6,0
student180_Capstone_1.0,2,4,16,0
student181_Prompt8_1.0,3,1,10,0
student181_Prompt7_1.0,3,1,5,0
student181_Prompt3_1.0,0,0,1,0
student181_Prompt9_1.0,2,2,6,0
student181_Prompt5_1.0,3,7,9,0
student181_Prompt6_1.0,1,1,2,0
student181_Integration3_1.0,4,2,13,0
student181_Prompt10_1.0,1,1,12,1
student181_Prompt11_1.0,1,2,11,0
student181_Prompt4_0.5,0,2,5,0
student181_Prompt2_1.0,0,2,2,0
student181_ePortfolioLink_1.0,0,0,4,0
student181_Capstone_1.0,0,0,3,0
student182_Prompt8_1.0,0,0,2,0
student182_Prompt7_1.0,2,2,3,0
student182_Prompt3_1.0,2,3,11,0
student182_Prompt9_1.0,4,2,4,0
student182_Prompt5_1.0,2,3,3,0
student182_Prompt6_1.0,1,1,2,0
student182_Integration3_0.9,2,1,9,0
student182_Prompt10_1.0,1,0,6,0
student182_Prompt11_1.0,1,3,4,0
student182_Prompt4_1.0,1,2,4,0
student182_Prompt2_1.0,3,2,8,0
student182_ePortfolioLink_1.0,1,0,4,0
student182_Capstone_1.0,0,2,8,0
student183_Prompt8_1.0,3,3,4,0
student183_Prompt7_1.0,4,1,3,0
student183_Prompt3_1.0,0,0,1,0
student183_Prompt9_1.0,0,0,2,0
student183_Prompt5_1.0,2,4,2,0
student183_Prompt6_1.0,0,0,1,0
student183_Integration3_1.0,4,3,10,0
student183_Prompt10_1.0,0,0,3,0
student183_Prompt11_1.0,1,2,3,0
student183_Prompt4_1.0,1,6,6,0
student183_Prompt2_1.0,2,4,14,0
student183_ePortfolioLink_1.0,0,2,2,0
student183_Capstone_1.0,0,0,3,0
student184_Prompt8_1.0,7,4,18,0
student184_Prompt7_1.0,0,0,1,0
student184_Prompt3_1.0,1,3,9,0
student184_Prompt9_1.0,0,0,1,0
student184_Prompt5_1.0,0,0,2,0
student184_Prompt6_1.0,0,0,1,0
student184_Integration3_0.9,2,5,13,0
student184_Prompt10_1.0,1,1,4,0
student184_Prompt11_1.0,1,1,3,1
student184_Prompt4_1.0,3,3,7,0
student184_ePortfolioLink_1.0,5,5,33,0
student184_Capstone_1.0,5,6,28,0
student185_Prompt8_1.0,4,2,5,0
student185_Prompt7_1.0,2,2,5,0
student185_Prompt3_1.0,0,0,1,0
student185_Prompt9_1.0,2,2,4,0
student185_Prompt5_1.0,2,3,6,0
student185_Prompt6_1.0,2,2,4,0
student185_Integration3_1.0,3,5,20,0
student185_Prompt1_1.0,1,0,7,0
student185_Prompt10_1.0,0,0,4,0
student185_Prompt4_1.0,3,8,9,0
student185_ePortfolioLink_1.0,2,1,6,0
student185_Capstone_1.0,10,9,37,0
student186_Prompt8_1.0,3,3,6,0
student186_Prompt7_1.0,0,0,2,0
student186_Prompt3_1.0,0,0,6,0
student186_ePortfolioLink_1.0,1,1,6,0
student186_Prompt5_1.0,3,3,4,1
student186_Prompt6_1.0,1,1,2,0
student186_Prompt10_1.0,0,0,2,0
student186_Integration3_0.9,3,1,10,1
student186_Prompt4_1.0,1,4,5,0
student186_Prompt2_1.0,1,3,9,0
student186_Capstone_0.8,1,2,12,0
student187_Prompt8_1.0,4,2,10,0
student187_Prompt7_1.0,3,2,4,0
student187_Prompt3_1.0,0,3,6,0
student187_Prompt9_1.0,3,2,6,0
student187_Prompt5_1.0,7,5,9,0
student187_Prompt6_1.0,1,2,3,0
student187_Integration3_1.0,3,2,15,0
student187_Prompt10_1.0,0,1,6,0
student187_Prompt4_1.0,2,5,8,0
student187_Prompt2_1.0,1,1,5,0
student187_ePortfolioLink_1.0,2,1,8,0
student187_Capstone_1.0,3,3,14,0
student188_Prompt8_1.0,2,4,7,0
student188_Prompt7_1.0,1,3,6,0
student188_Prompt3_1.0,0,0,1,0
student188_Prompt9_1.0,6,6,14,0
student188_Prompt5_1.0,1,4,6,0
student188_Prompt6_1.0,0,0,1,0
student188_Integration3_1.0,8,8,12,1
student188_Prompt10_1.0,0,2,9,0
student188_Prompt4_0.5,0,0,1,0
student188_Prompt2_1.0,3,1,7,0
student188_ePortfolioLink_1.0,0,3,2,0
student188_Capstone_0.9,3,5,23,0
student189_Prompt8_1.0,0,0,4,0
student189_Prompt7_1.0,2,2,2,0
student189_Prompt3_1.0,2,3,3,0
student189_ePortfolioLink_1.0,0,0,6,0
student189_Prompt5_1.0,3,1,8,0
student189_Prompt6_1.0,1,1,2,0
student189_Prompt10_1.0,5,3,12,0
student189_Integration3_1.0,3,2,6,0
student189_Prompt4_1.0,1,3,4,0
student189_Prompt2_1.0,3,2,8,0
student189_Capstone_1.0,1,0,5,0
student190_Prompt8_1.0,1,1,4,0
student190_Prompt7_1.0,2,3,4,0
student190_Prompt3_1.0,0,3,10,0
student190_Prompt9_1.0,3,1,12,1
student190_Prompt5_1.0,2,2,11,0
student190_Prompt6_1.0,1,1,4,0
student190_Integration3_1.0,12,8,19,0
student190_Prompt10_1.0,0,0,2,0
student190_Prompt11_1.0,1,3,5,0
student190_Prompt4_1.0,1,2,16,1
student190_Prompt2_1.0,2,2,19,0
student190_ePortfolioLink_1.0,0,1,6,0
student190_Capstone_0.9,0,0,7,0
student191_Prompt8_1.0,6,2,8,0
student191_Prompt7_1.0,4,2,9,0
student191_Prompt3_1.0,0,1,3,0
student191_Prompt9_1.0,3,1,7,1
student191_Prompt5_1.0,4,4,4,0
student191_Prompt6_1.0,2,2,6,0
student191_Integration3_1.0,1,2,17,0
student191_Prompt10_1.0,0,1,5,0
student191_Prompt4_1.0,2,6,7,0
student191_Prompt2_1.0,0,0,2,0
student191_ePortfolioLink_1.0,2,4,9,0
student191_Capstone_1.0,5,1,10,0
student192_Prompt8_1.0,4,2,7,0
student192_Prompt7_1.0,0,0,2,0
student192_Prompt3_1.0,0,0,1,0
student192_Prompt9_1.0,1,0,4,0
student192_Prompt5_1.0,0,1,3,0
student192_Prompt6_1.0,7,9,16,1
student192_Integration3_1.0,2,0,11,0
student192_Prompt10_1.0,0,0,1,0
student192_Prompt11_1.0,0,1,6,0
student192_Prompt4_1.0,0,3,3,0
student192_Prompt2_1.0,3,1,4,0
student192_ePortfolioLink_1.0,0,0,2,0
student192_Capstone_1.0,0,0,9,0
student193_Prompt8_1.0,0,0,1,0
student193_Prompt7_1.0,7,7,14,0
student193_Prompt3_1.0,3,4,5,0
student193_Prompt5_1.0,0,0,2,0
student193_Prompt9_1.0,0,0,2,0
student193_Prompt6_0.5,0,1,7,0
student193_Prompt10_1.0,0,0,1,0
student193_Integration3_0.9,0,0,2,0
student193_Prompt4_1.0,1,2,4,0
student193_Prompt2_1.0,1,1,5,0
student193_Capstone_1.0,2,3,15,0
student194_Prompt8_1.0,7,2,10,0
student194_Prompt7_1.0,0,0,3,0
student194_Prompt3_1.0,2,0,5,0
student194_Prompt9_1.0,3,2,6,0
student194_Prompt5_1.0,2,4,3,0
student194_Prompt6_1.0,2,2,4,0
student194_Integration3_1.0,1,0,7,0
student194_Prompt10_1.0,2,2,11,1
student194_Prompt11_1.0,1,3,8,0
student194_Prompt4_0.8,1,7,5,0
student194_Prompt2_1.0,2,1,7,0
student194_ePortfolioLink_1.0,0,0,2,0
student194_Capstone_1.0,1,1,9,0
student195_Prompt8_1.0,0,0,1,0
student195_Prompt7_1.0,1,2,7,0
student195_Prompt3_1.0,0,0,1,0
student195_Prompt9_1.0,2,2,8,0
student195_Prompt5_0.5,1,3,6,0
student195_Prompt6_1.0,0,0,1,0
student195_Integration3_0.9,4,4,21,0
student195_Prompt10_1.0,0,0,4,0
student195_Prompt11_1.0,1,1,2,0
student195_Prompt4_0.5,0,0,6,0
student195_Prompt2_1.0,2,1,7,0
student195_ePortfolioLink_1.0,0,1,2,0
student195_Capstone_0.9,0,0,2,0
student196_Prompt8_1.0,6,3,6,1
student196_Prompt7_1.0,3,2,4,0
student196_Prompt3_1.0,2,3,6,0
student196_Prompt9_1.0,5,3,8,1
student196_Prompt5_1.0,4,3,4,0
student196_Prompt6_1.0,1,1,6,0
student196_Integration3_0.9,1,0,11,0
student196_Prompt10_1.0,0,2,14,0
student196_Prompt11_1.0,1,4,6,0
student196_Prompt4_1.0,1,2,9,0
student196_Prompt2_1.0,3,1,9,0
student196_ePortfolioLink_1.0,0,0,3,0
student196_Capstone_1.0,8,1,19,0
student197_Prompt8_1.0,2,1,3,0
student197_Prompt7_1.0,4,2,7,0
student197_Prompt3_1.0,0,0,6,0
student197_Prompt9_1.0,0,2,7,0
student197_Prompt5_1.0,0,0,2,0
student197_Prompt6_1.0,1,1,3,0
student197_Integration3_1.0,3,4,8,0
student197_Prompt10_1.0,0,0,11,0
student197_Prompt4_1.0,2,6,15,0
student197_Prompt2_1.0,1,2,8,0
student197_ePortfolioLink_1.0,0,0,4,0
student197_Capstone_1.0,3,3,20,0
student198_Prompt8_1.0,5,2,8,0
student198_Prompt7_1.0,0,1,10,0
student198_Prompt3_1.0,0,0,2,0
student198_Prompt9_1.0,3,2,12,0
student198_Prompt5_1.0,6,7,21,0
student198_Prompt6_1.0,1,2,4,0
student198_Integration3_1.0,5,0,15,0
student198_Prompt10_0.0,0,0,8,0
student198_Prompt4_1.0,3,3,2,0
student198_Prompt2_1.0,4,2,16,0
student198_ePortfolioLink_1.0,0,0,2,0
student198_Capstone_1.0,3,5,24,0
student199_Prompt8_1.0,4,1,5,0
student199_Prompt7_1.0,3,2,8,0
student199_Prompt3_1.0,0,3,6,0
student199_Prompt9_1.0,2,2,4,0
student199_Prompt5_1.0,3,7,12,0
student199_Prompt6_1.0,1,2,6,0
student199_Integration3_1.0,5,10,24,1
student199_Prompt10_1.0,0,1,7,0
student199_Prompt11_1.0,2,2,6,0
student199_Prompt4_1.0,2,2,5,0
student199_Prompt2_1.0,0,1,5,0
student199_ePortfolioLink_1.0,4,3,14,0
student199_Capstone_1.0,5,4,11,0
student200_Prompt8_1.0,4,3,14,0
student200_Prompt7_1.0,2,2,8,0
student200_Prompt3_1.0,0,3,4,0
student200_Prompt9_1.0,0,0,5,0
student200_Prompt5_1.0,3,0,7,0
student200_Prompt6_1.0,0,0,1,0
student200_Integration3_1.0,0,0,6,0
student200_Prompt10_1.0,2,1,5,0
student200_Prompt4_1.0,2,8,7,0
student200_Prompt2_1.0,0,0,1,0
student200_ePortfolioLink_1.0,0,0,1,0
student200_Capstone_1.0,3,0,15,0
student201_Prompt8_1.0,9,4,4,0
student201_Prompt7_1.0,0,0,4,0
student201_Prompt3_1.0,0,0,1,0
student201_Prompt9_1.0,2,2,4,0
student201_Prompt5_1.0,2,3,3,0
student201_Prompt6_1.0,1,1,3,0
student201_Integration3_1.0,4,1,17,0
student201_Prompt10_1.0,0,0,5,0
student201_Prompt4_1.0,1,3,3,0
student201_Prompt2_1.0,3,1,8,0
student201_ePortfolioLink_1.0,1,2,5,0
student201_Capstone_1.0,0,0,5,0
student202_Prompt8_1.0,6,4,16,1
student202_Prompt7_1.0,3,2,8,0
student202_Prompt3_1.0,1,3,7,0
student202_Prompt9_1.0,3,7,24,2
student202_Prompt5_1.0,4,3,8,0
student202_Prompt6_1.0,2,1,4,0
student202_Integration3_1.0,4,2,23,0
student202_Prompt10_1.0,0,0,1,0
student202_Prompt11_1.0,3,3,11,1
student202_Prompt4_1.0,2,4,11,0
student202_Prompt2_1.0,2,1,12,0
student202_ePortfolioLink_1.0,1,1,10,0
student202_Capstone_1.0,2,0,8,0
student203_Prompt8_1.0,0,0,3,0
student203_Prompt7_1.0,0,1,0,0
student203_Prompt3_1.0,0,0,1,0
student203_Prompt9_1.0,0,0,3,0
student203_Prompt5_1.0,1,2,5,0
student203_Prompt6_1.0,1,1,2,0
student203_Integration3_1.0,3,4,16,0
student203_Prompt10_1.0,0,0,7,0
student203_Prompt11_1.0,0,0,1,0
student203_Prompt4_1.0,0,0,6,0
student203_Prompt2_1.0,0,0,1,0
student203_ePortfolioLink_1.0,2,0,8,0
student203_Capstone_1.0,1,6,7,0
student204_Prompt8_1.0,5,2,7,0
student204_Prompt7_1.0,3,2,10,0
student204_Prompt3_1.0,0,3,2,0
student204_Prompt9_1.0,3,2,10,0
student204_Prompt5_1.0,4,4,8,0
student204_Prompt6_1.0,1,1,3,0
student204_Integration3_0.9,0,0,14,0
student204_Prompt10_1.0,0,1,13,0
student204_Prompt4_1.0,1,3,4,0
student204_Prompt2_1.0,3,2,12,0
student204_ePortfolioLink_1.0,0,0,5,0
student204_Capstone_1.0,1,0,10,0
student205_Prompt8_1.0,4,2,4,0
student205_Prompt7_1.0,1,1,5,0
student205_Prompt3_1.0,0,1,2,0
student205_Prompt9_1.0,2,2,5,1
student205_Prompt5_1.0,2,3,3,0
student205_Prompt6_1.0,6,3,28,0
student205_Integration3_1.0,0,0,2,0
student205_Prompt10_1.0,0,0,3,0
student205_Prompt4_1.0,4,5,15,0
student205_Prompt2_0.5,3,2,7,0
student205_ePortfolioLink_1.0,1,0,4,0
student205_Capstone_0.9,0,2,7,0
student206_Prompt7_1.0,1,2,3,0
student206_Prompt3_1.0,0,0,2,0
student206_Prompt5_1.0,0,0,3,0
student206_Prompt9_1.0,1,1,5,0
student206_Prompt6_1.0,0,0,1,0
student206_Prompt10_1.0,1,0,5,0
student206_Integration3_0.9,1,0,4,0
student206_Prompt4_1.0,0,3,4,0
student206_ePortfolioLink_0.9,0,0,7,0
student206_Prompt2_1.0,0,0,1,0
student207_Prompt8_1.0,4,1,9,0
student207_Prompt7_1.0,4,5,5,0
student207_Prompt3_1.0,2,4,5,0
student207_Prompt9_1.0,3,2,7,0
student207_Prompt5_1.0,4,3,4,0
student207_Prompt6_1.0,2,1,4,0
student207_Integration3_1.0,4,1,19,0
student207_Prompt10_1.0,0,0,8,0
student207_Prompt11_1.0,1,5,6,0
student207_Prompt4_1.0,0,4,7,0
student207_Prompt2_1.0,5,5,16,0
student207_ePortfolioLink_1.0,0,0,1,0
student207_Capstone_1.0,1,0,6,0
student208_Prompt8_1.0,5,0,6,0
student208_Prompt7_1.0,6,3,13,0
student208_Prompt3_1.0,0,0,2,0
student208_Prompt9_1.0,5,5,13,1
student208_Prompt5_1.0,6,5,5,0
student208_Prompt6_1.0,2,2,6,0
student208_Integration3_1.0,4,6,13,0
student208_Prompt10_1.0,0,0,1,0
student208_Prompt11_1.0,0,0,1,0
student208_Prompt4_1.0,1,6,4,0
student208_Prompt2_1.0,5,4,24,0
student208_ePortfolioLink_1.0,2,3,4,0
student208_Capstone_1.0,1,1,6,0
student209_Prompt8_1.0,4,2,4,0
student209_Prompt7_1.0,2,3,4,0
student209_Prompt3_1.0,3,3,5,0
student209_Prompt9_1.0,4,6,8,0
student209_Prompt5_1.0,2,4,4,0
student209_Prompt6_1.0,1,2,3,0
student209_Integration3_0.9,2,3,14,0
student209_Prompt10_1.0,4,4,13,0
student209_Prompt4_1.0,2,5,15,0
student209_Prompt2_1.0,3,2,10,0
student209_ePortfolioLink_1.0,0,0,2,0
student209_Capstone_0.9,1,4,7,0
student210_ePortfolioLink_1.0,0,0,3,0
student210_Prompt8_1.0,5,2,2,0
student210_Prompt7_1.0,2,2,4,0
student210_Prompt3_1.0,1,5,6,0
student210_Prompt5_1.0,0,3,5,0
student210_Prompt9_0.0,6,2,9,0
student210_Prompt6_1.0,0,0,2,0
student210_Prompt4_1.0,1,0,3,0
student210_Integration3_1.0,4,7,17,0
student210_Prompt2_1.0,2,1,4,0
student210_Capstone_1.0,6,7,20,1
student211_Prompt8_1.0,3,1,7,0
student211_Prompt7_1.0,3,4,12,0
student211_Prompt3_1.0,2,3,12,0
student211_Prompt9_1.0,2,1,7,0
student211_Prompt5_1.0,2,4,15,0
student211_Prompt6_1.0,2,1,6,0
student211_Integration3_1.0,9,8,15,0
student211_Prompt10_1.0,0,0,13,0
student211_Prompt4_1.0,4,5,11,1
student211_Prompt2_1.0,0,1,5,0
student211_ePortfolioLink_1.0,3,1,18,0
student211_Capstone_1.0,3,2,18,0
student212_Prompt8_1.0,0,0,1,0
student212_Prompt7_1.0,24,17,44,1
student212_Prompt3_1.0,0,2,2,0
student212_Prompt9_1.0,2,4,10,0
student212_Prompt5_1.0,2,2,3,1
student212_Prompt6_1.0,1,2,5,0
student212_Integration3_1.0,3,0,6,0
student212_Prompt10_1.0,0,0,1,0
student212_Prompt11_1.0,0,0,1,0
student212_Prompt4_1.0,1,3,4,0
student212_Prompt2_1.0,4,2,15,0
student212_ePortfolioLink_1.0,0,0,1,0
student213_Prompt8_1.0,4,2,4,0
student213_Prompt7_1.0,3,3,5,0
student213_Prompt3_1.0,2,4,8,0
student213_Prompt9_1.0,2,2,6,1
student213_Prompt5_1.0,3,3,6,0
student213_Prompt6_0.0,8,5,12,0
student213_Integration3_1.0,0,0,1,0
student213_Prompt10_1.0,0,1,10,0
student213_Prompt4_1.0,1,3,5,0
student213_Prompt2_1.0,0,0,1,0
student213_ePortfolioLink_1.0,2,3,7,0
student213_Capstone_1.0,4,1,7,0
student214_Prompt8_0.0,3,2,8,0
student214_Prompt7_1.0,0,1,5,0
student214_Prompt3_1.0,0,2,9,0
student214_Prompt9_1.0,2,1,6,0
student214_Prompt5_1.0,4,6,10,1
student214_Prompt6_1.0,0,0,2,0
student214_Integration3_0.8,2,0,9,0
student214_Prompt10_1.0,0,0,6,0
student214_Prompt11_0.0,1,0,5,0
student214_Prompt4_1.0,0,0,1,0
student214_Prompt2_1.0,2,1,12,0
student214_ePortfolioLink_1.0,0,5,8,0
student215_Prompt8_1.0,5,1,10,0
student215_Prompt7_1.0,2,2,2,0
student215_Prompt3_1.0,0,0,2,0
student215_Prompt9_1.0,3,1,11,1
student215_Prompt5_1.0,4,4,4,1
student215_Prompt6_1.0,1,1,11,0
student215_Integration3_1.0,2,4,5,0
student215_Prompt10_1.0,0,1,6,0
student215_Prompt11_1.0,0,2,10,0
student215_Prompt4_1.0,0,0,1,0
student215_Prompt2_1.0,4,2,11,0
student215_ePortfolioLink_1.0,2,6,10,0
student215_Capstone_1.0,1,0,9,0
student216_Prompt7_1.0,1,1,2,0
student216_Prompt10_1.0,1,1,4,0
student216_Prompt5_1.0,0,0,1,0
student216_Prompt3_1.0,3,5,21,0
student216_Prompt4_1.0,0,0,1,0
student216_Integration3_0.9,1,0,4,0
student216_ePortfolioLink_1.0,4,8,7,0
student217_Prompt8_1.0,10,4,6,0
student217_Prompt7_1.0,1,2,4,0
student217_Prompt3_1.0,0,0,2,0
student217_Prompt11_1.0,1,3,12,0
student217_Prompt9_1.0,4,5,10,1
student217_Prompt6_1.0,0,0,1,0
student217_Prompt10_1.0,0,0,3,0
student217_Integration3_1.0,2,3,16,0
student217_Prompt4_1.0,0,0,1,0
student217_Prompt2_1.0,0,3,9,0
student217_Capstone_1.0,1,0,6,0
student218_Prompt8_1.0,0,0,1,0
student218_Prompt7_1.0,0,1,6,0
student218_Prompt3_1.0,0,0,2,0
student218_Prompt9_1.0,0,0,1,0
student218_Prompt5_1.0,0,1,5,0
student218_Prompt6_1.0,0,0,1,0
student218_Integration3_1.0,4,5,21,0
student218_Prompt10_1.0,0,0,2,0
student218_Prompt11_1.0,0,0,2,0
student218_Prompt4_1.0,0,0,1,0
student218_Prompt2_1.0,0,3,12,0
student218_ePortfolioLink_1.0,0,0,1,0
student218_Capstone_1.0,0,3,4,0
student219_Prompt8_1.0,1,1,7,0
student219_Prompt7_1.0,0,0,2,0
student219_Prompt3_1.0,0,0,2,0
student219_Prompt9_1.0,2,3,5,0
student219_Prompt5_1.0,1,0,2,0
student219_Prompt6_1.0,1,2,4,0
student219_Integration3_0.9,2,3,12,0
student219_Prompt10_1.0,2,2,4,1
student219_Prompt4_1.0,0,0,2,0
student219_Prompt2_1.0,3,3,12,0
student219_ePortfolioLink_1.0,0,1,2,0
student219_Capstone_1.0,1,2,12,0
student220_Prompt8_1.0,7,3,4,0
student220_Prompt7_1.0,0,0,2,0
student220_Prompt3_1.0,0,1,6,0
student220_Prompt9_1.0,0,0,2,0
student220_Prompt5_1.0,2,3,3,0
student220_Prompt6_1.0,1,1,3,0
student220_Integration3_1.0,4,2,12,0
student220_Prompt10_1.0,1,0,7,0
student220_Prompt11_1.0,1,2,3,0
student220_Prompt4_1.0,2,5,5,0
student220_Prompt2_1.0,0,0,1,0
student220_ePortfolioLink_1.0,2,1,4,0
student220_Capstone_1.0,0,0,2,0
student221_Prompt8_1.0,4,0,2,0
student221_Prompt7_1.0,3,4,6,0
student221_Prompt3_1.0,0,2,2,0
student221_Prompt9_1.0,2,4,3,1
student221_Prompt5_1.0,2,3,2,0
student221_Prompt6_1.0,1,2,4,0
student221_Integration3_1.0,5,4,17,0
student221_Prompt10_1.0,0,1,14,0
student221_Prompt11_1.0,1,1,3,0
student221_Prompt4_1.0,2,4,9,0
student221_Prompt2_1.0,4,1,22,0
student221_ePortfolioLink_1.0,0,0,3,0
student221_Capstone_1.0,3,2,8,0
student222_Prompt8_1.0,5,3,14,0
student222_Prompt7_0.5,0,0,2,0
student222_Prompt3_1.0,0,3,5,0
student222_Prompt9_1.0,5,1,6,0
student222_Prompt5_1.0,2,4,8,0
student222_Prompt6_1.0,0,1,4,0
student222_Integration3_0.9,1,1,5,0
student222_Prompt10_1.0,0,0,2,0
student222_Prompt4_1.0,0,0,3,0
student222_Prompt2_1.0,2,4,22,0
student222_ePortfolioLink_1.0,0,0,3,0
student222_Capstone_1.0,3,4,20,0
student223_Prompt8_1.0,4,2,4,0
student223_Prompt7_1.0,2,2,2,0
student223_Prompt3_1.0,0,0,2,0
student223_Prompt9_1.0,2,2,2,0
student223_Prompt5_1.0,3,2,2,0
student223_Prompt6_1.0,1,1,2,0
student223_Integration3_1.0,5,2,19,0
student223_Prompt10_1.0,0,1,7,0
student223_Prompt11_1.0,1,2,3,0
student223_Prompt4_1.0,1,3,1,0
student223_Prompt2_0.5,0,0,6,0
student223_ePortfolioLink_1.0,1,2,4,0
student223_Capstone_1.0,6,4,14,0
student224_Prompt8_1.0,7,0,5,0
student224_Prompt7_1.0,2,2,7,0
student224_Prompt3_1.0,0,3,8,0
student224_Prompt9_1.0,3,4,8,1
student224_Prompt5_1.0,5,3,16,0
student224_Prompt6_1.0,2,2,7,0
student224_Integration3_0.9,1,0,6,0
student224_Prompt10_1.0,3,1,19,0
student224_Prompt11_1.0,1,3,9,0
student224_Prompt4_1.0,3,5,10,0
student224_Prompt2_1.0,0,0,5,0
student224_ePortfolioLink_1.0,0,0,3,0
student224_Capstone_1.0,1,0,5,0
student225_Prompt8_1.0,4,1,3,0
student225_Prompt7_1.0,3,4,5,0
student225_Prompt3_1.0,0,0,2,0
student225_Prompt5_1.0,3,3,6,0
student225_Prompt9_1.0,2,1,4,0
student225_Prompt6_1.0,1,1,4,0
student225_Prompt10_1.0,2,3,7,1
student225_Integration3_1.0,3,4,13,0
student225_Prompt4_1.0,1,3,6,0
student225_ePortfolioLink_1.0,1,3,5,0
student225_Prompt2_1.0,0,1,0,0
student226_Prompt8_1.0,4,1,5,0
student226_Prompt7_1.0,2,2,5,0
student226_Prompt3_1.0,1,3,5,0
student226_Prompt9_1.0,3,4,7,2
student226_Prompt5_1.0,4,5,10,1
student226_Prompt6_1.0,2,2,7,0
student226_Integration3_1.0,0,0,2,0
student226_Prompt10_1.0,1,0,6,0
student226_Prompt4_1.0,1,2,1,0
student226_Prompt2_1.0,5,5,25,1
student226_ePortfolioLink_1.0,0,0,2,0
student226_Capstone_1.0,3,7,12,0
student227_Prompt8_1.0,4,2,5,0
student227_Prompt7_1.0,1,1,4,0
student227_Prompt3_1.0,1,3,5,0
student227_Prompt9_0.0,2,1,8,0
student227_Prompt5_1.0,5,3,6,0
student227_Prompt6_1.0,2,2,10,0
student227_Integration3_1.0,2,1,13,0
student227_Prompt10_1.0,0,1,9,0
student227_Prompt4_1.0,3,5,14,1
student227_Prompt2_1.0,3,3,14,0
student227_ePortfolioLink_1.0,0,0,3,0
student227_Capstone_0.9,1,2,9,0
student228_Prompt8_1.0,5,3,6,0
student228_Prompt7_1.0,2,2,2,0
student228_Prompt3_1.0,0,2,3,0
student228_Prompt9_1.0,1,1,10,1
student228_Prompt5_1.0,2,3,3,0
student228_Prompt6_1.0,1,1,2,0
student228_Integration3_1.0,3,1,12,0
student228_Prompt10_1.0,0,0,4,0
student228_Prompt4_1.0,2,8,14,0
student228_Prompt2_1.0,2,1,4,0
student228_ePortfolioLink_1.0,0,1,5,0
student228_Capstone_1.0,4,0,17,0
student229_Prompt8_1.0,4,1,5,0
student229_Prompt7_1.0,3,2,9,0
student229_Prompt3_1.0,1,2,3,0
student229_Prompt9_1.0,2,3,11,0
student229_Prompt5_1.0,3,3,4,0
student229_Prompt6_1.0,1,1,6,0
student229_Integration3_0.8,2,0,14,0
student229_Prompt10_1.0,1,0,6,0
student229_Prompt4_1.0,2,5,11,0
student229_Prompt2_1.0,4,2,16,0
student229_ePortfolioLink_1.0,0,0,7,0
student229_Capstone_0.9,1,0,11,0
student230_Prompt8_1.0,4,3,13,0
student230_Prompt7_1.0,6,2,14,0
student230_Prompt3_1.0,1,2,12,0
student230_Prompt9_1.0,4,1,7,1
student230_Prompt5_1.0,2,0,16,0
student230_Prompt6_1.0,2,1,9,0
student230_Integration3_1.0,2,1,11,0
student230_Prompt10_1.0,0,2,17,0
student230_Prompt11_1.0,0,5,4,0
student230_Prompt4_1.0,4,3,11,1
student230_Prompt2_1.0,1,2,24,0
student230_ePortfolioLink_1.0,1,0,7,0
student230_Capstone_1.0,0,0,4,0
student231_Prompt8_1.0,0,0,1,0
student231_Prompt7_0.5,0,0,2,0
student231_Integration3_1.0,0,0,6,0
student231_Prompt11_0.0,1,2,3,0
student231_Prompt5_1.0,0,0,2,0
student231_Prompt6_1.0,2,2,5,0
student231_Prompt10_1.0,9,7,19,0
student231_Prompt2_1.0,4,2,22,0
student231_ePortfolioLink_1.0,2,4,18,0
student231_Capstone_1.0,1,0,5,0
student232_Prompt8_1.0,7,2,6,0
student232_Prompt7_1.0,3,2,3,0
student232_Prompt3_1.0,0,4,10,0
student232_Prompt9_1.0,9,2,7,1
student232_Prompt5_1.0,5,8,18,0
student232_Prompt6_1.0,1,1,2,0
student232_Integration3_0.9,2,0,11,0
student232_Prompt10_1.0,0,0,5,0
